"Period: 24/12/2021 0:00:00 -  21:13:23"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-2.67"
"0:05"	"0.00"	"-4.33"
"0:10"	"0.00"	"-4.00"
"0:15"	"0.00"	"-4.67"
"0:20"	"0.00"	"-4.00"
"0:25"	"0.00"	"-3.67"
"0:30"	"0.00"	"-3.67"
"0:35"	"0.00"	"-3.33"
"0:40"	"0.00"	"-3.67"
"0:45"	"0.00"	"-3.67"
"0:50"	"0.00"	"-4.00"
"0:55"	"0.00"	"-4.33"
"1:00"	"0.00"	"-4.00"
"1:05"	"0.00"	"-3.67"
"1:10"	"0.00"	"-4.33"
"1:15"	"0.00"	"-4.00"
"1:20"	"0.00"	"-4.00"
"1:25"	"0.00"	"-3.67"
"1:30"	"0.00"	"-3.67"
"1:35"	"0.00"	"-4.00"
"1:40"	"0.00"	"-3.67"
"1:45"	"0.00"	"-3.67"
"1:50"	"0.00"	"-4.00"
"1:55"	"0.00"	"-3.67"
"2:00"	"0.00"	"-3.33"
"2:05"	"0.00"	"22.33"
"2:10"	"0.00"	"-4.33"
"2:15"	"0.00"	"-4.67"
"2:20"	"0.00"	"-3.33"
"2:25"	"0.00"	"-3.67"
"2:30"	"0.00"	"-3.33"
"2:35"	"0.00"	"-3.67"
"2:40"	"0.00"	"-4.00"
"2:45"	"0.00"	"-4.00"
"2:50"	"0.00"	"-3.67"
"2:55"	"0.00"	"-3.67"
"3:00"	"0.00"	"-4.00"
"3:05"	"0.00"	"-3.67"
"3:10"	"0.00"	"-3.67"
"3:15"	"0.00"	"-4.00"
"3:20"	"0.00"	"-3.67"
"3:25"	"0.00"	"-3.67"
"3:30"	"0.00"	"-3.67"
"3:35"	"0.00"	"-3.33"
"3:40"	"0.00"	"-3.33"
"3:45"	"0.00"	"-3.00"
"3:50"	"0.00"	"-3.00"
"3:55"	"0.00"	"-3.33"
"4:00"	"0.00"	"-2.67"
"4:05"	"0.00"	"-3.33"
"4:10"	"0.00"	"-3.00"
"4:15"	"0.00"	"-2.67"
"4:20"	"0.00"	"-3.00"
"4:25"	"0.00"	"-3.67"
"4:30"	"0.00"	"-4.00"
"4:35"	"0.00"	"-4.33"
"4:40"	"0.00"	"-4.00"
"4:45"	"0.00"	"-4.00"
"4:50"	"0.00"	"-4.00"
"4:55"	"0.00"	"-4.00"
"5:00"	"0.00"	"-4.33"
"5:05"	"0.00"	"-4.33"
"5:10"	"0.00"	"-4.33"
"5:15"	"0.00"	"-3.67"
"5:20"	"0.00"	"-4.00"
"5:25"	"0.00"	"-3.67"
"5:30"	"0.00"	"-4.33"
"5:35"	"0.00"	"-3.33"
"5:40"	"0.00"	"-3.33"
"5:45"	"0.00"	"-2.67"
"5:50"	"0.00"	"-3.33"
"5:55"	"0.00"	"-3.33"
"6:00"	"0.00"	"-3.67"
"6:05"	"0.00"	"-3.67"
"6:10"	"0.00"	"-2.67"
"6:15"	"0.00"	"-3.00"
"6:20"	"0.00"	"-3.67"
"6:25"	"0.00"	"-3.33"
"6:30"	"0.00"	"-2.67"
"6:35"	"0.00"	"-3.00"
"6:40"	"0.00"	"-2.33"
"6:45"	"0.00"	"-3.33"
"6:50"	"0.00"	"-3.33"
"6:55"	"0.00"	"-3.00"
"7:00"	"0.00"	"-3.33"
"7:05"	"0.00"	"-3.67"
"7:10"	"0.00"	"-4.00"
"7:15"	"0.00"	"-3.00"
"7:20"	"0.00"	"-3.33"
"7:25"	"0.00"	"-3.33"
"7:30"	"0.00"	"-4.00"
"7:35"	"0.00"	"-3.33"
"7:40"	"0.00"	"-4.00"
"7:45"	"0.00"	"-3.00"
"7:50"	"0.00"	"-3.33"
"7:55"	"0.16"	"-2.00"
"8:00"	"2.03"	"-0.33"
"8:05"	"10.09"	"0.67"
"8:10"	"19.68"	"2.33"
"8:15"	"40.09"	"5.33"
"8:20"	"47.86"	"6.67"
"8:25"	"51.46"	"6.67"
"8:30"	"54.37"	"7.00"
"8:35"	"63.85"	"8.67"
"8:40"	"70.73"	"10.00"
"8:45"	"90.30"	"12.33"
"8:50"	"120.17"	"17.00"
"8:55"	"172.99"	"23.33"
"9:00"	"317.52"	"36.67"
"9:05"	"397.97"	"46.67"
"9:10"	"418.86"	"49.67"
"9:15"	"344.38"	"42.33"
"9:20"	"343.97"	"40.00"
"9:25"	"383.66"	"44.00"
"9:30"	"318.07"	"39.00"
"9:35"	"437.90"	"48.67"
"9:40"	"641.04"	"71.00"
