"Period: 29/11/2022 0:00:00 -  7:10:53"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"562.00"
"0:05"	"0.00"	"562.00"
"0:10"	"0.00"	"562.00"
"0:15"	"0.00"	"562.33"
"0:20"	"0.00"	"562.00"
"0:25"	"0.00"	"562.33"
"0:30"	"0.00"	"562.33"
"0:35"	"0.00"	"562.33"
"0:40"	"0.00"	"562.33"
"0:45"	"0.00"	"562.00"
"0:50"	"0.00"	"561.67"
"0:55"	"0.00"	"562.00"
"1:00"	"0.00"	"562.00"
"1:05"	"0.00"	"562.00"
"1:10"	"0.00"	"561.33"
"1:15"	"0.00"	"562.00"
"1:20"	"0.00"	"562.00"
"1:25"	"0.00"	"562.33"
"1:30"	"0.00"	"562.33"
"1:35"	"0.00"	"562.00"
"1:40"	"0.00"	"562.33"
"1:45"	"0.00"	"562.33"
"1:50"	"0.00"	"562.33"
"1:55"	"0.00"	"562.67"
"2:00"	"0.00"	"562.33"
"2:05"	"0.00"	"560.33"
"2:10"	"0.00"	"560.67"
"2:15"	"0.00"	"576.33"
"2:20"	"0.00"	"562.00"
"2:25"	"0.00"	"562.00"
"2:30"	"0.00"	"562.00"
"2:35"	"0.00"	"561.67"
"2:40"	"0.00"	"562.00"
"2:45"	"0.00"	"561.67"
"2:50"	"0.00"	"562.33"
"2:55"	"0.00"	"562.33"
"3:00"	"0.00"	"562.33"
"3:05"	"0.00"	"562.00"
"3:10"	"0.00"	"562.33"
"3:15"	"0.00"	"562.33"
"3:20"	"0.00"	"562.33"
"3:25"	"0.00"	"562.00"
"3:30"	"0.00"	"562.33"
"3:35"	"0.00"	"562.33"
"3:40"	"0.00"	"562.33"
"3:45"	"0.00"	"562.33"
"3:50"	"0.00"	"562.00"
"3:55"	"0.00"	"562.33"
"4:00"	"0.00"	"562.33"
"4:05"	"0.00"	"562.33"
"4:10"	"0.00"	"562.33"
"4:15"	"0.00"	"562.33"
"4:20"	"0.00"	"562.00"
"4:25"	"0.00"	"562.00"
"4:30"	"0.00"	"562.00"
"4:35"	"0.00"	"562.33"
"4:40"	"0.00"	"562.67"
"4:45"	"0.00"	"562.67"
"4:50"	"0.00"	"562.33"
"4:55"	"0.00"	"562.33"
"5:00"	"0.00"	"562.33"
"5:05"	"0.00"	"562.33"
"5:10"	"0.00"	"562.33"
"5:15"	"0.00"	"562.33"
"5:20"	"0.00"	"562.33"
"5:25"	"0.00"	"562.33"
"5:30"	"0.00"	"562.33"
"5:35"	"0.00"	"562.33"
