"Period: 6/11/2022 0:00:00 -  7:09:43"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"0.33"
"0:05"	"0.00"	"563.33"
"0:10"	"0.00"	"563.33"
"0:15"	"0.00"	"563.67"
"0:20"	"0.00"	"563.67"
"0:25"	"0.00"	"564.00"
"0:30"	"0.00"	"563.67"
"0:35"	"0.00"	"563.67"
"0:40"	"0.00"	"563.67"
"0:45"	"0.00"	"563.67"
"0:50"	"0.00"	"563.67"
"0:55"	"0.00"	"563.67"
"1:00"	"0.00"	"564.00"
"1:05"	"0.00"	"564.00"
"1:10"	"0.00"	"563.67"
"1:15"	"0.00"	"563.33"
"1:20"	"0.00"	"563.33"
"1:25"	"0.00"	"563.33"
"1:30"	"0.00"	"564.00"
"1:35"	"0.00"	"563.33"
"1:40"	"0.00"	"564.00"
"1:45"	"0.00"	"564.00"
"1:50"	"0.00"	"563.67"
"1:55"	"0.00"	"564.33"
"2:00"	"0.00"	"563.67"
"2:05"	"0.00"	"562.00"
"2:10"	"0.00"	"551.67"
"2:15"	"0.00"	"563.00"
"2:20"	"0.00"	"563.67"
"2:25"	"0.00"	"563.67"
"2:30"	"0.00"	"563.67"
"2:35"	"0.00"	"563.67"
"2:40"	"0.00"	"563.67"
"2:45"	"0.00"	"563.67"
"2:50"	"0.00"	"563.33"
"2:55"	"0.00"	"563.33"
"3:00"	"0.00"	"563.33"
"3:05"	"0.00"	"563.33"
"3:10"	"0.00"	"563.33"
"3:15"	"0.00"	"563.67"
"3:20"	"0.00"	"563.33"
"3:25"	"0.00"	"563.33"
"3:30"	"0.00"	"563.67"
"3:35"	"0.00"	"563.67"
"3:40"	"0.00"	"563.67"
"3:45"	"0.00"	"563.67"
"3:50"	"0.00"	"564.00"
"3:55"	"0.00"	"563.67"
"4:00"	"0.00"	"563.67"
"4:05"	"0.00"	"563.67"
"4:10"	"0.00"	"563.67"
"4:15"	"0.00"	"563.33"
"4:20"	"0.00"	"563.67"
"4:25"	"0.00"	"564.00"
"4:30"	"0.00"	"563.67"
"4:35"	"0.00"	"563.67"
"4:40"	"0.00"	"563.67"
"4:45"	"0.00"	"563.67"
"4:50"	"0.00"	"563.67"
"4:55"	"0.00"	"564.00"
"5:00"	"0.00"	"564.00"
"5:05"	"0.00"	"563.67"
"5:10"	"0.00"	"563.67"
"5:15"	"0.00"	"563.33"
"5:20"	"0.00"	"563.67"
"5:25"	"0.00"	"563.67"
"5:30"	"0.00"	"563.67"
"5:35"	"0.00"	"563.67"
"5:40"	"0.00"	"563.33"
"5:45"	"0.00"	"563.33"
"5:50"	"0.00"	"563.67"
"5:55"	"0.00"	"564.00"
"6:00"	"0.00"	"563.67"
"6:05"	"0.00"	"563.67"
"6:10"	"0.00"	"563.67"
"6:15"	"0.00"	"563.67"
"6:20"	"0.00"	"563.67"
"6:25"	"0.00"	"563.67"
"6:30"	"0.00"	"563.67"
"6:35"	"0.00"	"563.67"
"6:40"	"0.00"	"563.67"
"6:45"	"0.00"	"564.00"
"6:50"	"0.00"	"563.67"
"6:55"	"0.00"	"563.67"
"7:00"	"0.00"	"564.33"
"7:05"	"0.00"	"564.33"
"7:10"	"0.16"	"565.67"
"7:15"	"3.83"	"567.33"
"7:20"	"27.62"	"569.67"
"7:25"	"74.90"	"573.67"
"7:30"	"112.08"	"576.67"
"7:35"	"138.82"	"579.33"
"7:40"	"165.67"	"581.00"
"7:45"	"176.66"	"582.33"
"7:50"	"183.07"	"583.00"
"7:55"	"206.04"	"584.67"
"8:00"	"294.79"	"590.67"
"8:05"	"458.57"	"603.00"
"8:10"	"519.38"	"610.00"
"8:15"	"616.68"	"619.00"
"8:20"	"573.37"	"615.00"
"8:25"	"695.84"	"626.00"
"8:30"	"592.19"	"616.00"
"8:35"	"561.24"	"612.00"
"8:40"	"634.52"	"618.00"
"8:45"	"849.14"	"633.67"
"8:50"	"843.89"	"634.67"
"8:55"	"1048.36"	"650.67"
"9:00"	"1186.33"	"659.33"
"9:05"	"1074.13"	"659.00"
"9:10"	"1012.06"	"650.67"
"9:15"	"1200.92"	"666.33"
"9:20"	"1222.25"	"668.67"
"9:25"	"1218.16"	"672.00"
"9:30"	"934.36"	"649.00"
"9:35"	"671.66"	"625.00"
"9:40"	"485.47"	"610.67"
"9:45"	"511.79"	"612.67"
"9:50"	"456.97"	"607.33"
"9:55"	"475.02"	"609.33"
"10:00"	"457.99"	"606.67"
"10:05"	"446.95"	"606.33"
"10:10"	"486.94"	"608.67"
"10:15"	"508.18"	"610.00"
"10:20"	"614.90"	"620.67"
"10:25"	"678.78"	"626.00"
"10:30"	"894.91"	"642.67"
"10:35"	"947.06"	"648.67"
"10:40"	"1054.19"	"660.33"
"10:45"	"857.20"	"642.00"
"10:50"	"674.28"	"625.67"
"10:55"	"706.64"	"623.33"
"11:00"	"569.39"	"614.67"
"11:05"	"573.38"	"615.00"
"11:10"	"518.32"	"611.33"
"11:15"	"522.60"	"612.00"
"11:20"	"501.96"	"609.33"
"11:25"	"573.07"	"614.00"
