"Period: 21/5/2023 0:00:00 -  6:52:33"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-0.33"
"0:05"	"0.00"	"-0.67"
"0:10"	"0.00"	"-1.33"
"0:15"	"0.00"	"-1.67"
"0:20"	"0.00"	"-1.67"
"0:25"	"0.00"	"-1.33"
"0:30"	"0.00"	"-2.00"
"0:35"	"0.00"	"-2.33"
"0:40"	"0.00"	"-2.00"
"0:45"	"0.00"	"-2.00"
"0:50"	"0.00"	"-2.00"
"0:55"	"0.00"	"-2.00"
"1:00"	"0.00"	"-1.67"
"1:05"	"0.00"	"-1.67"
"1:10"	"0.00"	"-1.33"
"1:15"	"0.00"	"-1.00"
"1:20"	"0.00"	"-0.67"
"1:25"	"0.00"	"-0.33"
"1:30"	"0.00"	"-1.00"
"1:35"	"0.00"	"-1.33"
"1:40"	"0.00"	"-1.33"
"1:45"	"0.00"	"-1.33"
"1:50"	"0.00"	"-1.33"
"1:55"	"0.00"	"-2.00"
"2:00"	"0.00"	"-1.33"
"2:05"	"0.00"	"-3.67"
"2:10"	"0.00"	"-3.33"
"2:15"	"0.00"	"-2.67"
"2:20"	"0.00"	"-2.00"
"2:25"	"0.00"	"-1.67"
"2:30"	"0.00"	"-2.33"
"2:35"	"0.00"	"-2.67"
"2:40"	"0.00"	"-2.00"
"2:45"	"0.00"	"-1.33"
"2:50"	"0.00"	"-2.00"
"2:55"	"0.00"	"-2.00"
"3:00"	"0.00"	"-2.00"
"3:05"	"0.00"	"-2.00"
"3:10"	"0.00"	"-1.67"
"3:15"	"0.00"	"-2.00"
"3:20"	"0.00"	"-1.33"
"3:25"	"0.00"	"-1.67"
"3:30"	"0.00"	"-1.33"
"3:35"	"0.00"	"-1.33"
"3:40"	"0.00"	"-1.00"
"3:45"	"0.00"	"-1.67"
"3:50"	"0.00"	"-1.33"
"3:55"	"0.00"	"-1.67"
"4:00"	"0.00"	"-2.33"
"4:05"	"0.00"	"-2.00"
"4:10"	"0.00"	"-2.00"
"4:15"	"0.00"	"-3.00"
"4:20"	"0.00"	"-1.67"
"4:25"	"0.00"	"-2.00"
"4:30"	"0.00"	"-1.67"
"4:35"	"0.00"	"-2.00"
"4:40"	"0.00"	"-2.00"
"4:45"	"0.00"	"-2.00"
"4:50"	"0.00"	"-1.67"
"4:55"	"0.00"	"-1.67"
"5:00"	"0.00"	"-2.00"
"5:05"	"0.00"	"-2.33"
"5:10"	"0.00"	"-1.67"
"5:15"	"0.00"	"-1.67"
"5:20"	"0.00"	"-1.67"
"5:25"	"0.00"	"-1.67"
"5:30"	"0.00"	"-1.67"
"5:35"	"0.00"	"-1.33"
"5:40"	"0.01"	"-0.33"
"5:45"	"0.22"	"0.33"
"5:50"	"4.31"	"3.33"
"5:55"	"19.64"	"5.33"
"6:00"	"43.32"	"9.33"
"6:05"	"71.70"	"13.33"
"6:10"	"96.30"	"16.00"
"6:15"	"120.43"	"19.33"
"6:20"	"148.19"	"23.67"
"6:25"	"175.82"	"28.00"
"6:30"	"203.78"	"32.67"
"6:35"	"231.38"	"37.00"
"6:40"	"256.80"	"41.33"
"6:45"	"280.92"	"45.33"
"6:50"	"314.18"	"50.33"
"6:55"	"366.88"	"58.33"
"7:00"	"429.43"	"68.67"
"7:05"	"496.08"	"79.67"
"7:10"	"568.70"	"92.33"
"7:15"	"650.40"	"105.67"
"7:20"	"735.43"	"119.00"
"7:25"	"829.88"	"133.00"
"7:30"	"936.14"	"148.67"
"7:35"	"1003.58"	"157.33"
"7:40"	"1152.55"	"175.00"
"7:45"	"1307.46"	"194.00"
"7:50"	"1448.45"	"210.67"
"7:55"	"1617.78"	"228.67"
"8:00"	"1787.56"	"244.67"
"8:05"	"1947.60"	"267.00"
"8:10"	"2326.79"	"317.00"
"8:15"	"2380.15"	"324.67"
"8:20"	"2416.32"	"329.33"
"8:25"	"2519.99"	"342.67"
"8:30"	"2647.24"	"357.67"
"8:35"	"2770.76"	"373.67"
"8:40"	"2859.54"	"384.00"
"8:45"	"3038.44"	"406.67"
"8:50"	"3199.99"	"427.67"
"8:55"	"3379.82"	"449.00"
"9:00"	"3272.09"	"430.67"
"9:05"	"3667.57"	"486.00"
