"Period: 21/1/2022 0:00:00 -  21:07:24"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-2.00"
"0:05"	"0.00"	"-2.00"
"0:10"	"0.00"	"-1.67"
"0:15"	"0.00"	"-2.00"
"0:20"	"0.00"	"-2.33"
"0:25"	"0.00"	"-1.67"
"0:30"	"0.00"	"-2.00"
"0:35"	"0.00"	"-2.33"
"0:40"	"0.00"	"-2.33"
"0:45"	"0.00"	"-2.00"
"0:50"	"0.00"	"-2.00"
"0:55"	"0.00"	"-1.67"
"1:00"	"0.00"	"-2.00"
"1:05"	"0.00"	"-2.00"
"1:10"	"0.00"	"-1.67"
"1:15"	"0.00"	"-1.67"
"1:20"	"0.00"	"-1.67"
"1:25"	"0.00"	"-2.00"
"1:30"	"0.00"	"-1.33"
"1:35"	"0.00"	"-1.67"
"1:40"	"0.00"	"-1.33"
"1:45"	"0.00"	"-2.00"
"1:50"	"0.00"	"-2.00"
"1:55"	"0.00"	"-1.00"
"2:00"	"0.00"	"-1.67"
"2:05"	"0.00"	"-3.00"
"2:10"	"0.00"	"-2.67"
"2:15"	"0.00"	"-3.00"
"2:20"	"0.00"	"-1.67"
"2:25"	"0.00"	"-1.33"
"2:30"	"0.00"	"-1.67"
"2:35"	"0.00"	"-2.00"
"2:40"	"0.00"	"-1.67"
"2:45"	"0.00"	"-1.67"
"2:50"	"0.00"	"-2.00"
"2:55"	"0.00"	"-2.33"
"3:00"	"0.00"	"-2.00"
"3:05"	"0.00"	"-2.33"
"3:10"	"0.00"	"-2.00"
"3:15"	"0.00"	"-2.00"
"3:20"	"0.00"	"-2.33"
"3:25"	"0.00"	"-2.00"
"3:30"	"0.00"	"-2.00"
"3:35"	"0.00"	"-2.00"
"3:40"	"0.00"	"-2.33"
"3:45"	"0.00"	"-2.00"
"3:50"	"0.00"	"-1.67"
"3:55"	"0.00"	"-2.33"
"4:00"	"0.00"	"-1.67"
"4:05"	"0.00"	"-2.00"
"4:10"	"0.00"	"-1.00"
"4:15"	"0.00"	"-1.33"
"4:20"	"0.00"	"-1.67"
"4:25"	"0.00"	"-1.33"
"4:30"	"0.00"	"-1.67"
"4:35"	"0.00"	"-1.67"
"4:40"	"0.00"	"-1.67"
"4:45"	"0.00"	"-1.33"
"4:50"	"0.00"	"-1.67"
"4:55"	"0.00"	"-2.00"
"5:00"	"0.00"	"-2.00"
"5:05"	"0.00"	"-1.67"
"5:10"	"0.00"	"-1.67"
"5:15"	"0.00"	"-1.67"
"5:20"	"0.00"	"-2.33"
"5:25"	"0.00"	"-1.67"
"5:30"	"0.00"	"-2.00"
"5:35"	"0.00"	"-2.33"
"5:40"	"0.00"	"-2.33"
"5:45"	"0.00"	"-2.00"
"5:50"	"0.00"	"-2.00"
"5:55"	"0.00"	"-2.67"
"6:00"	"0.00"	"-2.33"
"6:05"	"0.00"	"-2.67"
"6:10"	"0.00"	"-2.67"
"6:15"	"0.00"	"-2.67"
"6:20"	"0.00"	"-2.67"
"6:25"	"0.00"	"-2.33"
"6:30"	"0.00"	"-2.33"
"6:35"	"0.00"	"-2.67"
"6:40"	"0.00"	"-2.33"
"6:45"	"0.00"	"-2.33"
"6:50"	"0.00"	"-2.33"
"6:55"	"0.00"	"-2.00"
"7:00"	"0.00"	"-2.67"
"7:05"	"0.00"	"-2.00"
"7:10"	"0.00"	"-2.33"
"7:15"	"0.00"	"-2.00"
"7:20"	"0.00"	"-2.00"
"7:25"	"0.00"	"-2.00"
"7:30"	"0.00"	"-2.00"
"7:35"	"0.00"	"-2.00"
"7:40"	"0.00"	"-1.67"
"7:45"	"0.00"	"-1.33"
"7:50"	"0.00"	"-0.67"
"7:55"	"0.00"	"-1.00"
"8:00"	"0.00"	"-0.33"
"8:05"	"0.08"	"0.67"
"8:10"	"4.26"	"2.67"
"8:15"	"12.92"	"3.67"
"8:20"	"39.50"	"7.00"
"8:25"	"63.82"	"10.33"
"8:30"	"123.19"	"17.33"
"8:35"	"127.92"	"18.33"
"8:40"	"114.30"	"16.67"
"8:45"	"218.12"	"27.67"
"8:50"	"132.40"	"20.00"
"8:55"	"226.45"	"28.00"
"9:00"	"327.50"	"41.00"
"9:05"	"368.28"	"44.33"
"9:10"	"525.53"	"60.00"
"9:15"	"582.37"	"69.00"
"9:20"	"488.03"	"60.00"
"9:25"	"600.36"	"70.33"
"9:30"	"689.12"	"82.33"
"9:35"	"673.62"	"82.00"
"9:40"	"890.18"	"102.33"
"9:45"	"1024.75"	"120.33"
"9:50"	"852.49"	"102.00"
"9:55"	"1079.54"	"128.33"
"10:00"	"1270.80"	"152.67"
"10:05"	"1431.04"	"170.00"
"10:10"	"1964.78"	"230.00"
"10:15"	"1368.91"	"171.67"
"10:20"	"936.59"	"117.00"
"10:25"	"1207.21"	"146.00"
"10:30"	"1119.04"	"137.00"
"10:35"	"969.29"	"120.67"
"10:40"	"1217.44"	"148.00"
"10:45"	"1344.86"	"162.67"
"10:50"	"1483.14"	"182.67"
"10:55"	"1970.03"	"231.33"
"11:00"	"2113.39"	"260.00"
"11:05"	"2157.84"	"263.67"
"11:10"	"2537.30"	"312.00"
"11:15"	"2294.60"	"280.33"
"11:20"	"2560.01"	"316.00"
"11:25"	"3452.12"	"425.00"
"11:30"	"5075.26"	"613.33"
"11:35"	"3527.81"	"444.33"
"11:40"	"3494.24"	"427.00"
"11:45"	"5142.64"	"634.00"
"11:50"	"2169.85"	"281.67"
"11:55"	"2237.82"	"273.67"
"12:00"	"2544.72"	"316.00"
"12:05"	"2479.32"	"308.33"
"12:10"	"2008.61"	"250.67"
"12:15"	"1614.67"	"204.67"
"12:20"	"1679.94"	"208.67"
"12:25"	"1882.66"	"234.00"
"12:30"	"2704.45"	"324.00"
"12:35"	"3633.97"	"436.33"
"12:40"	"3347.54"	"404.33"
"12:45"	"2642.44"	"323.67"
"12:50"	"4691.45"	"566.33"
"12:55"	"5524.06"	"685.33"
"13:00"	"3252.72"	"402.67"
"13:05"	"3016.43"	"373.00"
"13:10"	"2184.64"	"266.67"
"13:15"	"2008.70"	"251.33"
"13:20"	"1842.78"	"231.00"
"13:25"	"1649.87"	"209.00"
"13:30"	"2191.20"	"261.33"
"13:35"	"4006.32"	"471.33"
"13:40"	"2973.62"	"365.33"
"13:45"	"2920.90"	"372.00"
"13:50"	"3525.58"	"419.33"
"13:55"	"3707.32"	"444.33"
"14:00"	"3323.23"	"399.67"
"14:05"	"3625.93"	"452.33"
"14:10"	"4145.50"	"510.00"
"14:15"	"4450.76"	"547.67"
"14:20"	"5052.58"	"620.67"
"14:25"	"4728.24"	"582.67"
"14:30"	"3535.32"	"439.00"
"14:35"	"2537.05"	"316.00"
"14:40"	"3301.54"	"413.00"
"14:45"	"3772.61"	"476.00"
"14:50"	"3034.25"	"399.67"
"14:55"	"4524.48"	"553.33"
"15:00"	"4424.58"	"551.33"
"15:05"	"4499.83"	"557.33"
"15:10"	"3617.34"	"451.00"
"15:15"	"1919.54"	"268.67"
"15:20"	"1223.78"	"152.67"
"15:25"	"538.10"	"82.67"
"15:30"	"528.10"	"69.67"
"15:35"	"591.60"	"77.33"
"15:40"	"594.68"	"78.67"
"15:45"	"1378.82"	"193.33"
"15:50"	"1426.21"	"218.67"
"15:55"	"1732.98"	"272.33"
"16:00"	"1761.73"	"290.00"
"16:05"	"1520.05"	"255.33"
"16:10"	"1085.62"	"185.00"
"16:15"	"683.63"	"117.67"
"16:20"	"962.71"	"192.67"
"16:25"	"444.06"	"88.67"
"16:30"	"198.14"	"31.33"
"16:35"	"163.69"	"24.67"
"16:40"	"140.81"	"22.00"
"16:45"	"218.48"	"57.33"
"16:50"	"125.71"	"25.33"
"16:55"	"85.30"	"13.67"
"17:00"	"54.26"	"8.33"
"17:05"	"35.21"	"6.00"
"17:10"	"19.60"	"4.67"
"17:15"	"9.82"	"1.67"
"17:20"	"5.20"	"0.67"
"17:25"	"2.66"	"-1.00"
"17:30"	"1.52"	"-1.67"
"17:35"	"1.03"	"-2.67"
"17:40"	"0.71"	"-3.00"
"17:45"	"0.00"	"-3.00"
"17:50"	"0.00"	"-3.33"
"17:55"	"0.00"	"-3.67"
"18:00"	"0.00"	"-4.00"
