"Period: 15/4/2023 0:00:00 -  6:50:12"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-0.33"
"0:05"	"0.00"	"-1.00"
"0:10"	"0.00"	"-1.00"
"0:15"	"0.00"	"-0.67"
"0:20"	"0.00"	"0.00"
"0:25"	"0.00"	"-0.67"
"0:30"	"0.00"	"0.00"
"0:35"	"0.00"	"-0.33"
"0:40"	"0.00"	"0.00"
"0:45"	"0.00"	"0.33"
"0:50"	"0.00"	"0.00"
"0:55"	"0.00"	"-0.33"
"1:00"	"0.00"	"-0.33"
"1:05"	"0.00"	"-0.67"
"1:10"	"0.00"	"0.00"
"1:15"	"0.00"	"-0.33"
"1:20"	"0.00"	"-0.67"
"1:25"	"0.00"	"-1.33"
"1:30"	"0.00"	"-2.00"
"1:35"	"0.00"	"-1.67"
"1:40"	"0.00"	"-2.00"
"1:45"	"0.00"	"-2.33"
"1:50"	"0.00"	"-2.33"
"1:55"	"0.00"	"-1.67"
"2:00"	"0.00"	"-2.00"
"2:05"	"0.00"	"-4.00"
"2:10"	"0.00"	"-3.00"
"2:15"	"0.00"	"12.00"
"2:20"	"0.00"	"-1.67"
"2:25"	"0.00"	"-1.33"
"2:30"	"0.00"	"-2.00"
"2:35"	"0.00"	"-1.33"
"2:40"	"0.00"	"-1.33"
"2:45"	"0.00"	"-1.33"
"2:50"	"0.00"	"-1.33"
"2:55"	"0.00"	"-1.67"
"3:00"	"0.00"	"-1.67"
"3:05"	"0.00"	"-1.67"
"3:10"	"0.00"	"-1.67"
"3:15"	"0.00"	"-2.00"
"3:20"	"0.00"	"-2.00"
"3:25"	"0.00"	"-1.67"
"3:30"	"0.00"	"-1.00"
"3:35"	"0.00"	"-1.33"
"3:40"	"0.00"	"-2.00"
"3:45"	"0.00"	"-2.00"
"3:50"	"0.00"	"-2.00"
"3:55"	"0.00"	"-2.00"
"4:00"	"0.00"	"-2.00"
"4:05"	"0.00"	"-2.00"
"4:10"	"0.00"	"-2.67"
"4:15"	"0.00"	"-2.33"
"4:20"	"0.00"	"-2.00"
"4:25"	"0.00"	"-2.33"
"4:30"	"0.00"	"-2.33"
"4:35"	"0.00"	"-2.33"
"4:40"	"0.00"	"-2.33"
"4:45"	"0.00"	"-2.00"
"4:50"	"0.00"	"-2.33"
"4:55"	"0.00"	"-2.33"
"5:00"	"0.00"	"-1.67"
"5:05"	"0.00"	"-2.00"
"5:10"	"0.00"	"-1.67"
"5:15"	"0.00"	"-2.33"
"5:20"	"0.00"	"-1.67"
"5:25"	"0.00"	"-2.00"
"5:30"	"0.00"	"-2.33"
"5:35"	"0.00"	"-2.00"
"5:40"	"0.00"	"-2.00"
"5:45"	"0.00"	"-2.00"
"5:50"	"0.00"	"-2.67"
"5:55"	"0.00"	"-2.00"
"6:00"	"0.00"	"-2.00"
"6:05"	"0.00"	"-2.00"
"6:10"	"0.00"	"-2.00"
"6:15"	"0.00"	"-2.00"
"6:20"	"0.00"	"-1.33"
"6:25"	"0.00"	"-1.67"
"6:30"	"0.06"	"-1.00"
"6:35"	"0.32"	"0.00"
"6:40"	"2.88"	"2.00"
"6:45"	"16.36"	"4.67"
"6:50"	"39.05"	"8.33"
"6:55"	"87.36"	"14.33"
"7:00"	"134.96"	"22.33"
"7:05"	"200.14"	"34.00"
"7:10"	"202.93"	"34.00"
"7:15"	"157.51"	"26.33"
"7:20"	"192.95"	"29.33"
"7:25"	"194.52"	"32.33"
"7:30"	"237.10"	"38.67"
"7:35"	"264.20"	"39.33"
"7:40"	"341.46"	"48.67"
"7:45"	"401.14"	"57.00"
"7:50"	"470.81"	"71.67"
"7:55"	"520.79"	"74.67"
"8:00"	"949.84"	"133.00"
"8:05"	"704.74"	"101.00"
"8:10"	"737.24"	"99.33"
"8:15"	"749.74"	"102.33"
"8:20"	"1002.80"	"132.00"
"8:25"	"1846.27"	"227.67"
"8:30"	"2058.67"	"252.33"
"8:35"	"2690.66"	"325.00"
"8:40"	"2940.55"	"362.67"
"8:45"	"1102.30"	"149.33"
"8:50"	"960.48"	"126.67"
"8:55"	"1005.74"	"128.67"
"9:00"	"1322.45"	"163.33"
"9:05"	"1439.21"	"176.33"
"9:10"	"1249.14"	"154.67"
"9:15"	"1632.54"	"197.00"
"9:20"	"1536.08"	"188.00"
"9:25"	"1212.13"	"152.67"
"9:30"	"879.14"	"111.00"
"9:35"	"1062.55"	"129.67"
"9:40"	"1527.82"	"187.67"
"9:45"	"1875.22"	"227.00"
"9:50"	"2010.29"	"246.67"
"9:55"	"3211.81"	"407.67"
"10:00"	"4013.94"	"489.00"
"10:05"	"3680.81"	"486.00"
"10:10"	"4333.87"	"517.67"
"10:15"	"5688.55"	"718.33"
"10:20"	"4046.27"	"561.33"
"10:25"	"2834.80"	"363.67"
"10:30"	"4977.35"	"654.67"
"10:35"	"3601.49"	"504.00"
"10:40"	"4507.67"	"579.67"
"10:45"	"3717.43"	"512.67"
"10:50"	"4476.98"	"585.33"
"10:55"	"6142.72"	"834.33"
"11:00"	"3010.32"	"469.33"
"11:05"	"2668.36"	"354.67"
"11:10"	"3172.26"	"426.00"
"11:15"	"2868.65"	"392.00"
"11:20"	"7498.98"	"989.67"
"11:25"	"6893.86"	"948.00"
"11:30"	"6953.81"	"930.33"
"11:35"	"7137.14"	"984.00"
"11:40"	"7114.36"	"984.33"
"11:45"	"7075.12"	"984.00"
"11:50"	"7070.20"	"980.67"
"11:55"	"7141.84"	"993.67"
"12:00"	"7206.22"	"1005.67"
"12:05"	"7249.97"	"1015.33"
"12:10"	"7276.10"	"1022.67"
