"Period: 9/8/2023 0:00:00 -  7:01:32"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-0.33"
"0:05"	"0.00"	"-1.00"
"0:10"	"0.00"	"-1.33"
"0:15"	"0.00"	"-1.00"
"0:20"	"0.00"	"-1.33"
"0:25"	"0.00"	"-1.00"
"0:30"	"0.00"	"-1.33"
"0:35"	"0.00"	"-1.67"
"0:40"	"0.00"	"-2.00"
"0:45"	"0.00"	"-1.33"
"0:50"	"0.00"	"-1.33"
"0:55"	"0.00"	"-1.67"
"1:00"	"0.00"	"-2.00"
"1:05"	"0.00"	"-1.67"
"1:10"	"0.00"	"-1.67"
"1:15"	"0.00"	"-1.67"
"1:20"	"0.00"	"-1.33"
"1:25"	"0.00"	"-1.33"
"1:30"	"0.00"	"-1.00"
"1:35"	"0.00"	"-1.67"
"1:40"	"0.00"	"-1.67"
"1:45"	"0.00"	"-1.67"
"1:50"	"0.00"	"-2.33"
"1:55"	"0.00"	"-1.33"
"2:00"	"0.00"	"-1.00"
"2:05"	"0.00"	"-3.00"
"2:10"	"0.00"	"-2.00"
"2:15"	"0.00"	"-2.00"
"2:20"	"0.00"	"-1.00"
"2:25"	"0.00"	"-1.33"
"2:30"	"0.00"	"-1.33"
"2:35"	"0.00"	"-1.67"
"2:40"	"0.00"	"-1.33"
"2:45"	"0.00"	"-1.33"
"2:50"	"0.00"	"-1.67"
"2:55"	"0.00"	"-1.67"
"3:00"	"0.00"	"-1.67"
"3:05"	"0.00"	"-1.67"
"3:10"	"0.00"	"-1.67"
"3:15"	"0.00"	"-1.33"
"3:20"	"0.00"	"-2.00"
"3:25"	"0.00"	"-1.67"
"3:30"	"0.00"	"-1.67"
"3:35"	"0.00"	"-1.67"
"3:40"	"0.00"	"-1.33"
"3:45"	"0.00"	"-1.00"
"3:50"	"0.00"	"-1.33"
"3:55"	"0.00"	"-2.00"
"4:00"	"0.00"	"-1.67"
"4:05"	"0.00"	"-1.33"
"4:10"	"0.00"	"-2.00"
"4:15"	"0.00"	"-1.00"
"4:20"	"0.00"	"-1.33"
"4:25"	"0.00"	"-1.67"
"4:30"	"0.00"	"-1.67"
"4:35"	"0.00"	"-2.00"
"4:40"	"0.00"	"-1.33"
"4:45"	"0.00"	"-1.00"
"4:50"	"0.00"	"-1.00"
"4:55"	"0.00"	"-0.67"
"5:00"	"0.00"	"-1.00"
"5:05"	"0.00"	"-1.33"
"5:10"	"0.00"	"-1.33"
"5:15"	"0.00"	"-1.33"
"5:20"	"0.00"	"-1.33"
"5:25"	"0.00"	"-1.33"
"5:30"	"0.00"	"-1.33"
"5:35"	"0.00"	"-1.33"
"5:40"	"0.00"	"-1.33"
"5:45"	"0.00"	"-1.33"
"5:50"	"0.00"	"-0.67"
"5:55"	"0.00"	"-1.33"
"6:00"	"0.00"	"-0.33"
"6:05"	"0.24"	"-0.33"
"6:10"	"0.11"	"0.33"
"6:15"	"1.34"	"2.67"
"6:20"	"13.39"	"4.67"
"6:25"	"28.80"	"8.00"
"6:30"	"45.97"	"10.67"
"6:35"	"64.63"	"14.67"
"6:40"	"83.40"	"17.67"
"6:45"	"101.40"	"21.33"
"6:50"	"118.82"	"25.33"
"6:55"	"135.20"	"29.67"
"7:00"	"150.43"	"33.67"
"7:05"	"173.00"	"38.67"
"7:10"	"217.63"	"48.00"
"7:15"	"278.33"	"61.33"
"7:20"	"352.09"	"75.33"
"7:25"	"437.28"	"91.00"
"7:30"	"533.87"	"107.67"
"7:35"	"642.95"	"122.00"
"7:40"	"760.61"	"135.00"
"7:45"	"882.74"	"148.67"
"7:50"	"1009.85"	"161.33"
"7:55"	"1151.76"	"174.00"
"8:00"	"1308.70"	"188.00"
"8:05"	"1472.50"	"205.67"
"8:10"	"1637.74"	"226.00"
"8:15"	"1802.51"	"248.33"
"8:20"	"1968.84"	"270.33"
"8:25"	"2136.00"	"291.67"
"8:30"	"2299.73"	"312.00"
"8:35"	"2464.58"	"331.33"
"8:40"	"2625.66"	"351.33"
"8:45"	"2778.38"	"371.33"
"8:50"	"2931.84"	"391.00"
"8:55"	"3088.02"	"411.33"
"9:00"	"3236.78"	"431.67"
"9:05"	"3382.13"	"451.33"
"9:10"	"3527.64"	"471.00"
"9:15"	"3668.03"	"490.00"
"9:20"	"3809.89"	"511.00"
"9:25"	"3952.27"	"529.67"
"9:30"	"4090.26"	"547.67"
"9:35"	"4212.55"	"565.00"
"9:40"	"4337.28"	"582.00"
"9:45"	"4468.48"	"601.33"
"9:50"	"4591.08"	"619.67"
"9:55"	"4717.27"	"637.33"
"10:00"	"4846.61"	"656.33"
"10:05"	"4972.32"	"676.00"
"10:10"	"5091.94"	"694.00"
"10:15"	"5208.59"	"711.00"
"10:20"	"5321.30"	"727.33"
"10:25"	"5425.39"	"743.33"
"10:30"	"5520.34"	"759.67"
"10:35"	"5619.55"	"776.00"
"10:40"	"5723.96"	"792.00"
"10:45"	"5814.68"	"808.00"
"10:50"	"5892.13"	"822.33"
"10:55"	"5982.60"	"837.33"
"11:00"	"6052.63"	"852.33"
"11:05"	"6096.91"	"862.67"
"11:10"	"6170.72"	"877.33"
"11:15"	"6256.96"	"890.67"
"11:20"	"6325.86"	"902.67"
"11:25"	"6388.50"	"914.33"
"11:30"	"6447.32"	"925.33"
"11:35"	"6503.68"	"938.33"
"11:40"	"6542.72"	"946.33"
"11:45"	"6614.40"	"957.67"
"11:50"	"6736.61"	"970.67"
"11:55"	"6748.10"	"980.00"
"12:00"	"6887.15"	"1010.00"
"12:05"	"6636.56"	"881.67"
