"Period: 3/4/2023 0:00:00 -  6:49:39"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-0.67"
"0:05"	"0.00"	"0.00"
"0:10"	"0.00"	"0.00"
"0:15"	"0.00"	"0.00"
"0:20"	"0.00"	"-0.33"
"0:25"	"0.00"	"0.33"
"0:30"	"0.00"	"-0.33"
"0:35"	"0.00"	"0.00"
"0:40"	"0.00"	"-1.00"
"0:45"	"0.00"	"0.00"
"0:50"	"0.00"	"-0.67"
"0:55"	"0.00"	"-0.67"
"1:00"	"0.00"	"-0.67"
"1:05"	"0.00"	"-0.67"
"1:10"	"0.00"	"-0.67"
"1:15"	"0.00"	"-0.67"
"1:20"	"0.00"	"-0.33"
"1:25"	"0.00"	"-0.67"
"1:30"	"0.00"	"0.00"
"1:35"	"0.00"	"-0.33"
"1:40"	"0.00"	"-0.33"
"1:45"	"0.00"	"-0.33"
"1:50"	"0.00"	"0.00"
"1:55"	"0.00"	"0.33"
"2:00"	"0.00"	"0.33"
"2:05"	"0.00"	"-2.33"
"2:10"	"0.00"	"-1.67"
"2:15"	"0.00"	"-2.33"
"2:20"	"0.00"	"-1.00"
"2:25"	"0.00"	"-1.67"
"2:30"	"0.00"	"-1.00"
"2:35"	"0.00"	"-1.33"
"2:40"	"0.00"	"-1.67"
"2:45"	"0.00"	"-2.00"
"2:50"	"0.00"	"-2.00"
"2:55"	"0.00"	"-1.67"
"3:00"	"0.00"	"-2.33"
"3:05"	"0.00"	"-2.00"
"3:10"	"0.00"	"-1.67"
"3:15"	"0.00"	"-2.00"
"3:20"	"0.00"	"-2.33"
"3:25"	"0.00"	"-2.67"
"3:30"	"0.00"	"-1.67"
"3:35"	"0.00"	"-2.00"
"3:40"	"0.00"	"-2.33"
"3:45"	"0.00"	"-2.33"
"3:50"	"0.00"	"-2.33"
"3:55"	"0.00"	"-1.67"
"4:00"	"0.00"	"-2.00"
"4:05"	"0.00"	"-2.00"
"4:10"	"0.00"	"-2.00"
"4:15"	"0.00"	"-2.67"
"4:20"	"0.00"	"-2.00"
"4:25"	"0.00"	"-2.33"
"4:30"	"0.00"	"-1.67"
"4:35"	"0.00"	"-2.33"
"4:40"	"0.00"	"-2.00"
"4:45"	"0.00"	"-2.00"
"4:50"	"0.00"	"-2.33"
"4:55"	"0.00"	"-1.67"
"5:00"	"0.00"	"-1.33"
"5:05"	"0.00"	"-1.67"
"5:10"	"0.00"	"-1.67"
"5:15"	"0.00"	"-1.67"
"5:20"	"0.00"	"-1.00"
"5:25"	"0.00"	"-1.33"
"5:30"	"0.00"	"-1.00"
"5:35"	"0.00"	"-1.00"
"5:40"	"0.00"	"-0.67"
"5:45"	"0.00"	"-0.33"
"5:50"	"0.00"	"-0.67"
"5:55"	"0.00"	"-0.33"
"6:00"	"0.00"	"-0.33"
"6:05"	"0.00"	"-0.33"
"6:10"	"0.00"	"-0.33"
"6:15"	"0.00"	"-0.33"
"6:20"	"0.00"	"0.00"
"6:25"	"0.00"	"-0.33"
"6:30"	"0.00"	"-0.67"
"6:35"	"0.00"	"-0.67"
"6:40"	"0.00"	"-0.33"
"6:45"	"0.00"	"0.00"
"6:50"	"0.00"	"0.33"
"6:55"	"0.17"	"1.00"
"7:00"	"0.92"	"2.33"
"7:05"	"11.30"	"4.33"
"7:10"	"32.21"	"8.00"
"7:15"	"54.85"	"10.67"
"7:20"	"88.30"	"15.67"
"7:25"	"134.03"	"23.00"
"7:30"	"220.76"	"42.33"
"7:35"	"292.69"	"55.67"
"7:40"	"372.54"	"69.00"
"7:45"	"466.84"	"82.67"
"7:50"	"578.69"	"98.33"
"7:55"	"696.83"	"113.00"
"8:00"	"830.50"	"129.67"
"8:05"	"988.25"	"147.33"
"8:10"	"1131.12"	"161.00"
"8:15"	"1283.80"	"175.33"
"8:20"	"1453.76"	"194.00"
"8:25"	"1623.35"	"217.00"
"8:30"	"1786.39"	"238.67"
"8:35"	"1974.02"	"260.33"
"8:40"	"2171.11"	"283.67"
"8:45"	"2375.44"	"306.00"
"8:50"	"2565.16"	"324.33"
"8:55"	"2739.01"	"341.33"
"9:00"	"2928.31"	"361.33"
"9:05"	"3077.50"	"381.33"
"9:10"	"3256.96"	"406.00"
"9:15"	"3398.89"	"428.33"
"9:20"	"3402.30"	"447.33"
"9:25"	"3508.54"	"451.00"
"9:30"	"3589.80"	"479.67"
"9:35"	"4022.21"	"500.67"
"9:40"	"4311.07"	"542.67"
"9:45"	"4434.55"	"560.00"
"9:50"	"4504.90"	"573.33"
"9:55"	"4619.51"	"596.67"
"10:00"	"3226.12"	"409.67"
"10:05"	"3728.52"	"458.00"
"10:10"	"4152.34"	"520.00"
"10:15"	"5060.04"	"653.67"
"10:20"	"5570.53"	"717.67"
"10:25"	"5805.31"	"745.33"
"10:30"	"6065.50"	"784.33"
"10:35"	"6065.54"	"784.00"
"10:40"	"6062.66"	"784.33"
"10:45"	"6058.12"	"784.33"
"10:50"	"5767.66"	"741.00"
"10:55"	"6021.82"	"769.33"
"11:00"	"6200.09"	"808.33"
"11:05"	"6279.71"	"816.67"
"11:10"	"6168.34"	"798.00"
"11:15"	"6585.19"	"832.33"
"11:20"	"6315.58"	"822.00"
"11:25"	"6266.65"	"819.67"
"11:30"	"6814.87"	"893.67"
"11:35"	"7039.63"	"911.33"
"11:40"	"6597.00"	"864.00"
"11:45"	"6593.03"	"887.00"
"11:50"	"6270.59"	"849.33"
"11:55"	"5717.42"	"820.33"
"12:00"	"7616.78"	"1005.00"
"12:05"	"6890.69"	"920.67"
"12:10"	"6387.07"	"821.33"
"12:15"	"7360.69"	"947.33"
"12:20"	"6398.52"	"854.00"
"12:25"	"6040.42"	"747.00"
"12:30"	"6698.22"	"832.33"
"12:35"	"6469.33"	"830.00"
"12:40"	"4055.24"	"542.00"
"12:45"	"3302.33"	"440.00"
"12:50"	"2764.14"	"355.00"
"12:55"	"1857.47"	"238.00"
"13:00"	"2014.68"	"251.67"
"13:05"	"1802.52"	"236.00"
"13:10"	"1718.78"	"216.33"
"13:15"	"2411.74"	"297.67"
"13:20"	"4374.35"	"531.67"
"13:25"	"1924.82"	"251.33"
"13:30"	"2027.81"	"259.33"
"13:35"	"1745.32"	"226.67"
"13:40"	"2373.91"	"298.00"
"13:45"	"3361.96"	"413.33"
"13:50"	"3341.81"	"415.67"
"13:55"	"2898.89"	"360.67"
"14:00"	"4270.85"	"532.00"
"14:05"	"4636.66"	"594.67"
"14:10"	"2174.88"	"275.33"
"14:15"	"1862.36"	"233.00"
"14:20"	"2245.90"	"280.33"
"14:25"	"3065.95"	"383.33"
"14:30"	"3053.86"	"375.67"
"14:35"	"3483.84"	"428.00"
"14:40"	"3736.12"	"457.33"
"14:45"	"3901.84"	"478.33"
"14:50"	"5773.99"	"734.33"
"14:55"	"4983.02"	"657.67"
"15:00"	"4742.08"	"588.33"
"15:05"	"2772.38"	"366.00"
"15:10"	"3085.34"	"403.67"
"15:15"	"2909.92"	"361.00"
"15:20"	"3272.06"	"398.33"
"15:25"	"3883.34"	"469.33"
"15:30"	"3334.96"	"412.00"
"15:35"	"3052.86"	"376.33"
"15:40"	"2340.65"	"292.00"
"15:45"	"2137.21"	"264.33"
"15:50"	"1813.94"	"222.67"
"15:55"	"1943.26"	"235.00"
"16:00"	"1981.66"	"242.00"
"16:05"	"1936.88"	"234.67"
"16:10"	"1538.80"	"187.00"
"16:15"	"1694.46"	"205.00"
"16:20"	"2215.58"	"265.67"
"16:25"	"2240.63"	"270.33"
"16:30"	"2198.69"	"267.33"
"16:35"	"1871.66"	"231.33"
"16:40"	"1833.85"	"223.67"
"16:45"	"1816.87"	"224.00"
"16:50"	"1498.38"	"187.67"
"16:55"	"1765.03"	"216.00"
"17:00"	"1658.12"	"204.00"
"17:05"	"1577.76"	"194.33"
"17:10"	"1286.99"	"160.67"
"17:15"	"1048.81"	"130.67"
"17:20"	"1155.77"	"143.67"
"17:25"	"1147.37"	"142.67"
"17:30"	"1066.15"	"133.33"
"17:35"	"1036.15"	"128.67"
"17:40"	"1009.02"	"125.67"
"17:45"	"966.74"	"121.33"
"17:50"	"886.34"	"111.67"
"17:55"	"799.56"	"101.00"
"18:00"	"693.67"	"88.00"
"18:05"	"649.97"	"82.33"
"18:10"	"618.18"	"79.67"
"18:15"	"568.09"	"73.00"
"18:20"	"520.75"	"67.67"
"18:25"	"476.35"	"63.00"
"18:30"	"400.85"	"53.33"
"18:35"	"330.61"	"45.33"
"18:40"	"273.49"	"38.67"
"18:45"	"232.18"	"33.67"
"18:50"	"203.98"	"30.33"
"18:55"	"176.82"	"27.33"
"19:00"	"139.66"	"22.67"
"19:05"	"102.78"	"18.33"
"19:10"	"78.80"	"15.33"
"19:15"	"64.01"	"13.33"
"19:20"	"45.83"	"11.00"
"19:25"	"29.81"	"9.00"
"19:30"	"18.35"	"7.33"
"19:35"	"11.24"	"5.67"
"19:40"	"6.85"	"4.33"
"19:45"	"3.94"	"2.67"
"19:50"	"2.57"	"2.33"
"19:55"	"2.02"	"2.00"
"20:00"	"1.62"	"1.00"
"20:05"	"0.82"	"1.00"
"20:10"	"0.00"	"0.67"
"20:15"	"0.00"	"0.33"
"20:20"	"0.00"	"0.67"
"20:25"	"0.00"	"0.33"
"20:30"	"0.00"	"0.33"
"20:35"	"0.00"	"1.00"
"20:40"	"0.00"	"0.67"
"20:45"	"0.00"	"0.33"
"20:50"	"0.00"	"0.33"
"20:55"	"0.00"	"0.33"
"21:00"	"0.00"	"0.33"
"21:05"	"0.00"	"0.00"
"21:10"	"0.00"	"0.00"
"21:15"	"0.00"	"0.33"
"21:20"	"0.00"	"0.33"
"21:25"	"0.00"	"0.33"
"21:30"	"0.00"	"0.33"
"21:35"	"0.00"	"0.67"
"21:40"	"0.00"	"1.00"
"21:45"	"0.00"	"0.33"
"21:50"	"0.00"	"1.00"
"21:55"	"0.00"	"0.67"
"22:00"	"0.00"	"0.67"
"22:05"	"0.00"	"0.00"
"22:10"	"0.00"	"0.67"
"22:15"	"0.00"	"0.67"
"22:20"	"0.00"	"0.33"
"22:25"	"0.00"	"0.33"
"22:30"	"0.00"	"0.00"
"22:35"	"0.00"	"0.00"
"22:40"	"0.00"	"-0.33"
"22:45"	"0.00"	"-0.67"
"22:50"	"0.00"	"-0.67"
"22:55"	"0.00"	"0.67"
"23:00"	"0.00"	"0.00"
"23:05"	"0.00"	"-0.33"
"23:10"	"0.00"	"0.00"
"23:15"	"0.00"	"-0.33"
"23:20"	"0.00"	"-1.00"
"23:25"	"0.00"	"0.00"
"23:30"	"0.00"	"-0.67"
"23:35"	"0.00"	"-1.00"
"23:40"	"0.00"	"-0.33"
"23:45"	"0.00"	"-0.67"
"23:50"	"0.00"	"-0.33"
"23:55"	"0.00"	"-0.67"
