"Period: 15/7/2023 0:00:00 -  6:56:54"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"1.00"
"0:05"	"0.00"	"1.33"
"0:10"	"0.00"	"1.33"
"0:15"	"0.00"	"1.67"
"0:20"	"0.00"	"1.67"
"0:25"	"0.00"	"1.67"
"0:30"	"0.00"	"2.00"
"0:35"	"0.00"	"2.00"
"0:40"	"0.00"	"2.00"
"0:45"	"0.00"	"1.33"
"0:50"	"0.00"	"1.67"
"0:55"	"0.00"	"1.67"
"1:00"	"0.00"	"1.33"
"1:05"	"0.00"	"1.00"
"1:10"	"0.00"	"0.67"
"1:15"	"0.00"	"1.00"
"1:20"	"0.00"	"0.67"
"1:25"	"0.00"	"0.67"
"1:30"	"0.00"	"0.67"
"1:35"	"0.00"	"1.00"
"1:40"	"0.00"	"0.67"
"1:45"	"0.00"	"0.67"
"1:50"	"0.00"	"-0.33"
"1:55"	"0.00"	"0.33"
"2:00"	"0.00"	"0.00"
"2:05"	"0.00"	"-2.00"
"2:10"	"0.00"	"-0.33"
"2:15"	"0.00"	"0.33"
"2:20"	"0.00"	"1.00"
"2:25"	"0.00"	"1.00"
"2:30"	"0.00"	"0.67"
"2:35"	"0.00"	"0.33"
"2:40"	"0.00"	"1.00"
"2:45"	"0.00"	"0.67"
"2:50"	"0.00"	"0.33"
"2:55"	"0.00"	"0.67"
"3:00"	"0.00"	"0.67"
"3:05"	"0.00"	"0.33"
"3:10"	"0.00"	"0.33"
"3:15"	"0.00"	"0.33"
"3:20"	"0.00"	"0.00"
"3:25"	"0.00"	"0.33"
"3:30"	"0.00"	"0.33"
"3:35"	"0.00"	"-0.33"
"3:40"	"0.00"	"0.33"
"3:45"	"0.00"	"0.00"
"3:50"	"0.00"	"-0.33"
"3:55"	"0.00"	"-0.33"
"4:00"	"0.00"	"-0.33"
"4:05"	"0.00"	"-0.33"
"4:10"	"0.00"	"-0.33"
"4:15"	"0.00"	"-0.33"
"4:20"	"0.00"	"-0.67"
"4:25"	"0.00"	"0.00"
"4:30"	"0.00"	"-0.33"
"4:35"	"0.00"	"-0.33"
"4:40"	"0.00"	"0.00"
"4:45"	"0.00"	"0.33"
"4:50"	"0.00"	"0.67"
"4:55"	"0.00"	"0.00"
"5:00"	"0.00"	"-0.00"
"5:05"	"0.00"	"0.33"
"5:10"	"0.00"	"0.33"
"5:15"	"0.00"	"0.67"
"5:20"	"0.00"	"0.33"
"5:25"	"0.00"	"0.33"
"5:30"	"0.00"	"0.00"
"5:35"	"0.00"	"1.33"
"5:40"	"0.00"	"1.33"
"5:45"	"0.10"	"2.33"
"5:50"	"0.18"	"3.00"
"5:55"	"6.25"	"4.33"
"6:00"	"14.75"	"6.33"
"6:05"	"25.27"	"8.67"
"6:10"	"40.16"	"11.00"
"6:15"	"62.90"	"14.33"
"6:20"	"95.22"	"18.67"
"6:25"	"117.50"	"22.00"
"6:30"	"144.54"	"26.00"
"6:35"	"178.46"	"30.33"
"6:40"	"238.90"	"38.33"
"6:45"	"319.56"	"51.33"
"6:50"	"365.38"	"58.00"
"6:55"	"466.79"	"70.67"
"7:00"	"524.41"	"80.33"
"7:05"	"475.66"	"75.33"
"7:10"	"376.09"	"61.67"
"7:15"	"392.11"	"64.33"
"7:20"	"520.10"	"87.00"
"7:25"	"497.14"	"75.00"
"7:30"	"828.23"	"131.00"
"7:35"	"915.92"	"139.00"
"7:40"	"711.18"	"112.33"
"7:45"	"692.46"	"99.67"
"7:50"	"780.96"	"111.00"
"7:55"	"1006.32"	"139.00"
"8:00"	"1061.21"	"146.33"
