"Period: 26/10/2023 0:00:00 -  7:08:00"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"1.00"
"0:05"	"0.00"	"1.00"
"0:10"	"0.00"	"0.67"
"0:15"	"0.00"	"0.67"
"0:20"	"0.00"	"0.67"
"0:25"	"0.00"	"1.33"
"0:30"	"0.00"	"1.00"
"0:35"	"0.00"	"1.00"
"0:40"	"0.00"	"1.00"
"0:45"	"0.00"	"1.00"
"0:50"	"0.00"	"1.67"
"0:55"	"0.00"	"0.67"
"1:00"	"0.00"	"1.33"
"1:05"	"0.00"	"1.00"
"1:10"	"0.00"	"0.67"
"1:15"	"0.00"	"0.67"
"1:20"	"0.00"	"0.67"
"1:25"	"0.00"	"0.33"
"1:30"	"0.00"	"1.00"
"1:35"	"0.00"	"0.33"
"1:40"	"0.00"	"0.33"
"1:45"	"0.00"	"0.33"
"1:50"	"0.00"	"0.67"
"1:55"	"0.00"	"0.33"
"2:00"	"0.00"	"1.00"
"2:05"	"0.00"	"-1.33"
"2:10"	"0.00"	"0.33"
"2:15"	"0.00"	"-0.33"
"2:20"	"0.00"	"1.33"
"2:25"	"0.00"	"1.00"
"2:30"	"0.00"	"0.67"
"2:35"	"0.00"	"0.33"
"2:40"	"0.00"	"-0.33"
"2:45"	"0.00"	"0.00"
"2:50"	"0.00"	"0.00"
"2:55"	"0.00"	"0.33"
"3:00"	"0.00"	"0.33"
"3:05"	"0.00"	"0.67"
"3:10"	"0.00"	"0.33"
"3:15"	"0.00"	"0.67"
"3:20"	"0.00"	"0.67"
"3:25"	"0.00"	"0.33"
"3:30"	"0.00"	"0.00"
"3:35"	"0.00"	"-0.33"
"3:40"	"0.00"	"0.00"
"3:45"	"0.00"	"0.33"
"3:50"	"0.00"	"0.00"
"3:55"	"0.00"	"0.00"
"4:00"	"0.00"	"0.67"
"4:05"	"0.00"	"0.33"
"4:10"	"0.00"	"0.00"
"4:15"	"0.00"	"-0.67"
"4:20"	"0.00"	"-0.33"
"4:25"	"0.00"	"-0.33"
"4:30"	"0.00"	"0.00"
"4:35"	"0.00"	"0.00"
"4:40"	"0.00"	"0.67"
"4:45"	"0.00"	"0.67"
"4:50"	"0.00"	"0.67"
"4:55"	"0.00"	"0.33"
"5:00"	"0.00"	"1.33"
"5:05"	"0.00"	"1.00"
"5:10"	"0.00"	"1.00"
"5:15"	"0.00"	"0.33"
"5:20"	"0.00"	"0.00"
"5:25"	"0.00"	"0.33"
"5:30"	"0.00"	"0.67"
"5:35"	"0.00"	"0.33"
"5:40"	"0.00"	"-1.00"
"5:45"	"0.00"	"-1.33"
"5:50"	"0.00"	"-2.00"
"5:55"	"0.00"	"-1.67"
"6:00"	"0.00"	"-2.33"
"6:05"	"0.00"	"-2.33"
"6:10"	"0.00"	"-2.00"
"6:15"	"0.00"	"-2.33"
"6:20"	"0.00"	"-2.00"
"6:25"	"0.00"	"-2.00"
"6:30"	"0.00"	"-2.33"
"6:35"	"0.00"	"-2.00"
"6:40"	"0.00"	"-1.67"
"6:45"	"0.00"	"-1.67"
"6:50"	"0.00"	"-1.67"
"6:55"	"0.00"	"-2.00"
"7:00"	"0.00"	"-1.33"
"7:05"	"0.00"	"-1.33"
"7:10"	"0.00"	"-1.33"
"7:15"	"0.00"	"-1.67"
"7:20"	"0.00"	"-1.67"
"7:25"	"0.00"	"-1.00"
"7:30"	"0.00"	"-1.33"
"7:35"	"0.00"	"-0.67"
"7:40"	"0.00"	"0.33"
"7:45"	"0.19"	"2.67"
"7:50"	"0.64"	"3.33"
"7:55"	"18.68"	"8.00"
"8:00"	"65.34"	"17.00"
"8:05"	"98.41"	"23.67"
"8:10"	"108.12"	"20.33"
"8:15"	"157.97"	"25.00"
"8:20"	"215.86"	"32.67"
"8:25"	"278.12"	"40.33"
"8:30"	"326.58"	"46.33"
"8:35"	"369.43"	"52.33"
"8:40"	"425.72"	"58.67"
"8:45"	"485.02"	"66.00"
"8:50"	"570.40"	"76.00"
"8:55"	"626.02"	"84.67"
"9:00"	"759.14"	"100.33"
"9:05"	"1351.39"	"175.33"
"9:10"	"1294.46"	"175.67"
"9:15"	"818.72"	"118.00"
"9:20"	"710.82"	"101.67"
"9:25"	"804.98"	"112.00"
"9:30"	"712.92"	"103.00"
"9:35"	"746.88"	"104.67"
"9:40"	"1035.17"	"140.33"
"9:45"	"975.92"	"137.33"
"9:50"	"1058.00"	"142.33"
"9:55"	"1483.52"	"193.67"
"10:00"	"1467.76"	"194.67"
"10:05"	"1653.90"	"215.33"
"10:10"	"1604.15"	"214.67"
"10:15"	"1633.93"	"220.33"
"10:20"	"2258.90"	"293.67"
"10:25"	"1731.58"	"236.67"
"10:30"	"1965.32"	"258.67"
"10:35"	"1404.70"	"192.00"
"10:40"	"1138.34"	"159.33"
"10:45"	"915.94"	"132.00"
"10:50"	"1302.94"	"175.67"
"10:55"	"2449.58"	"318.67"
"11:00"	"2587.25"	"343.33"
"11:05"	"3468.46"	"444.67"
"11:10"	"3952.99"	"521.00"
"11:15"	"3092.87"	"412.67"
"11:20"	"3195.96"	"425.00"
"11:25"	"3271.93"	"431.67"
"11:30"	"3087.19"	"412.33"
"11:35"	"3963.78"	"522.33"
"11:40"	"4482.40"	"605.00"
"11:45"	"5901.53"	"802.00"
"11:50"	"5815.54"	"802.33"
"11:55"	"5773.04"	"803.00"
"12:00"	"5764.84"	"803.33"
"12:05"	"5768.60"	"807.67"
"12:10"	"5750.06"	"808.67"
"12:15"	"5745.59"	"810.67"
"12:20"	"5715.83"	"807.00"
"12:25"	"5724.34"	"808.33"
"12:30"	"5718.59"	"809.33"
"12:35"	"5766.42"	"817.00"
"12:40"	"5810.11"	"823.33"
"12:45"	"5791.55"	"821.33"
"12:50"	"5821.81"	"824.67"
"12:55"	"5753.93"	"819.00"
"13:00"	"5712.04"	"812.00"
"13:05"	"5742.79"	"818.00"
"13:10"	"5722.46"	"815.33"
"13:15"	"5758.68"	"820.00"
"13:20"	"5850.60"	"832.67"
"13:25"	"5882.45"	"837.00"
"13:30"	"5865.07"	"832.00"
"13:35"	"5824.96"	"824.67"
"13:40"	"5876.84"	"830.00"
"13:45"	"5838.38"	"827.00"
"13:50"	"5773.87"	"815.33"
"13:55"	"5759.60"	"815.67"
"14:00"	"5709.59"	"808.67"
"14:05"	"5702.08"	"808.00"
"14:10"	"4936.87"	"710.33"
"14:15"	"5341.86"	"744.33"
"14:20"	"5437.34"	"771.00"
"14:25"	"5556.25"	"783.33"
"14:30"	"5463.06"	"769.67"
"14:35"	"5420.36"	"764.00"
"14:40"	"5341.56"	"753.67"
"14:45"	"5294.92"	"748.00"
"14:50"	"5131.60"	"725.67"
"14:55"	"5147.88"	"728.67"
"15:00"	"5106.36"	"725.00"
"15:05"	"5099.83"	"726.00"
