"Period: 19/6/2023 0:00:00 -  6:54:13"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"1.00"
"0:05"	"0.00"	"1.33"
"0:10"	"0.00"	"0.67"
"0:15"	"0.00"	"1.33"
"0:20"	"0.00"	"1.00"
"0:25"	"0.00"	"1.00"
"0:30"	"0.00"	"0.67"
"0:35"	"0.00"	"1.33"
"0:40"	"0.00"	"1.00"
"0:45"	"0.00"	"1.67"
"0:50"	"0.00"	"1.00"
"0:55"	"0.00"	"1.00"
"1:00"	"0.00"	"1.67"
"1:05"	"0.00"	"1.00"
"1:10"	"0.00"	"1.00"
"1:15"	"0.00"	"1.00"
"1:20"	"0.00"	"1.00"
"1:25"	"0.00"	"1.00"
"1:30"	"0.00"	"0.67"
"1:35"	"0.00"	"0.67"
"1:40"	"0.00"	"0.67"
"1:45"	"0.00"	"0.67"
"1:50"	"0.00"	"0.67"
"1:55"	"0.00"	"0.33"
"2:00"	"0.00"	"1.67"
"2:05"	"0.00"	"-1.33"
"2:10"	"0.00"	"10.00"
"2:15"	"0.00"	"-0.67"
"2:20"	"0.00"	"0.67"
"2:25"	"0.00"	"1.00"
"2:30"	"0.00"	"1.00"
"2:35"	"0.00"	"1.00"
"2:40"	"0.00"	"0.67"
"2:45"	"0.00"	"0.67"
"2:50"	"0.00"	"0.67"
"2:55"	"0.00"	"0.33"
"3:00"	"0.00"	"0.67"
"3:05"	"0.00"	"1.00"
"3:10"	"0.00"	"0.33"
"3:15"	"0.00"	"1.00"
"3:20"	"0.00"	"1.00"
"3:25"	"0.00"	"0.67"
"3:30"	"0.00"	"1.00"
"3:35"	"0.00"	"0.67"
"3:40"	"0.00"	"0.67"
"3:45"	"0.00"	"0.67"
"3:50"	"0.00"	"0.67"
"3:55"	"0.00"	"0.33"
"4:00"	"0.00"	"0.67"
"4:05"	"0.00"	"0.67"
"4:10"	"0.00"	"0.00"
"4:15"	"0.00"	"0.00"
"4:20"	"0.00"	"-0.33"
"4:25"	"0.00"	"-0.00"
"4:30"	"0.00"	"-0.33"
"4:35"	"0.00"	"0.33"
"4:40"	"0.00"	"-0.33"
"4:45"	"0.00"	"-0.33"
"4:50"	"0.00"	"-0.33"
"4:55"	"0.00"	"0.00"
"5:00"	"0.00"	"0.33"
"5:05"	"0.00"	"0.67"
"5:10"	"0.00"	"0.67"
"5:15"	"0.00"	"0.67"
"5:20"	"0.00"	"0.33"
"5:25"	"0.00"	"1.33"
"5:30"	"0.00"	"1.00"
"5:35"	"0.02"	"2.00"
"5:40"	"0.19"	"3.00"
"5:45"	"4.63"	"4.00"
"5:50"	"10.55"	"4.67"
"5:55"	"16.15"	"6.00"
"6:00"	"25.15"	"8.00"
"6:05"	"40.76"	"11.00"
"6:10"	"60.72"	"13.67"
"6:15"	"93.86"	"18.00"
"6:20"	"142.52"	"25.33"
"6:25"	"196.69"	"32.67"
"6:30"	"262.70"	"40.67"
"6:35"	"267.61"	"43.33"
"6:40"	"263.71"	"43.67"
"6:45"	"314.20"	"50.33"
"6:50"	"418.48"	"68.67"
"6:55"	"573.34"	"87.67"
"7:00"	"606.13"	"88.67"
"7:05"	"548.27"	"81.33"
"7:10"	"588.54"	"93.00"
"7:15"	"502.20"	"76.67"
"7:20"	"426.62"	"67.67"
"7:25"	"425.66"	"66.33"
"7:30"	"540.37"	"79.00"
"7:35"	"601.24"	"88.00"
"7:40"	"599.90"	"87.67"
"7:45"	"665.95"	"95.67"
"7:50"	"794.22"	"114.33"
"7:55"	"846.74"	"117.67"
"8:00"	"1204.92"	"159.33"
