"Period: 7/9/2023 0:00:00 -  7:04:34"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-1.67"
"0:05"	"0.00"	"-1.67"
"0:10"	"0.00"	"-1.67"
"0:15"	"0.00"	"-1.67"
"0:20"	"0.00"	"-1.00"
"0:25"	"0.00"	"-2.00"
"0:30"	"0.00"	"-1.00"
"0:35"	"0.00"	"-1.33"
"0:40"	"0.00"	"-1.33"
"0:45"	"0.00"	"-1.67"
"0:50"	"0.00"	"-1.33"
"0:55"	"0.00"	"-0.33"
"1:00"	"0.00"	"-0.67"
"1:05"	"0.00"	"-1.67"
"1:10"	"0.00"	"-1.67"
"1:15"	"0.00"	"-1.00"
"1:20"	"0.00"	"-1.33"
"1:25"	"0.00"	"-1.00"
"1:30"	"0.00"	"-0.67"
"1:35"	"0.00"	"-0.67"
"1:40"	"0.00"	"-1.00"
"1:45"	"0.00"	"-1.00"
"1:50"	"0.00"	"-0.67"
"1:55"	"0.00"	"-0.67"
"2:00"	"0.00"	"-1.33"
"2:05"	"0.00"	"-4.00"
"2:10"	"0.00"	"-2.67"
"2:15"	"0.00"	"-2.67"
"2:20"	"0.00"	"-2.00"
"2:25"	"0.00"	"-2.00"
"2:30"	"0.00"	"-2.33"
"2:35"	"0.00"	"-1.33"
"2:40"	"0.00"	"-1.33"
"2:45"	"0.00"	"-1.00"
"2:50"	"0.00"	"-1.00"
"2:55"	"0.00"	"-1.33"
"3:00"	"0.00"	"-1.33"
"3:05"	"0.00"	"-1.33"
"3:10"	"0.00"	"-1.33"
"3:15"	"0.00"	"-1.67"
"3:20"	"0.00"	"-1.33"
"3:25"	"0.00"	"-1.33"
"3:30"	"0.00"	"-1.67"
"3:35"	"0.00"	"-1.00"
"3:40"	"0.00"	"-1.67"
"3:45"	"0.00"	"-1.67"
"3:50"	"0.00"	"-1.67"
"3:55"	"0.00"	"-2.00"
"4:00"	"0.00"	"-1.67"
"4:05"	"0.00"	"-2.00"
"4:10"	"0.00"	"-1.67"
"4:15"	"0.00"	"-1.33"
"4:20"	"0.00"	"-1.33"
"4:25"	"0.00"	"-1.33"
"4:30"	"0.00"	"-1.67"
"4:35"	"0.00"	"-1.67"
"4:40"	"0.00"	"-1.33"
"4:45"	"0.00"	"-1.67"
"4:50"	"0.00"	"-1.67"
"4:55"	"0.00"	"-1.33"
"5:00"	"0.00"	"-1.67"
"5:05"	"0.00"	"-1.67"
"5:10"	"0.00"	"-1.67"
"5:15"	"0.00"	"-2.00"
"5:20"	"0.00"	"-1.67"
"5:25"	"0.00"	"-1.33"
"5:30"	"0.00"	"-2.33"
"5:35"	"0.00"	"-1.67"
"5:40"	"0.00"	"-1.33"
"5:45"	"0.00"	"-2.33"
"5:50"	"0.00"	"-1.67"
"5:55"	"0.00"	"-1.67"
"6:00"	"0.00"	"-1.33"
"6:05"	"0.00"	"-1.33"
"6:10"	"0.00"	"-1.67"
"6:15"	"0.00"	"-2.00"
"6:20"	"0.00"	"-1.33"
"6:25"	"0.00"	"-1.33"
"6:30"	"0.00"	"-2.00"
"6:35"	"0.00"	"-1.33"
"6:40"	"0.08"	"0.00"
"6:45"	"0.14"	"0.67"
"6:50"	"3.31"	"3.00"
"6:55"	"19.16"	"5.33"
"7:00"	"42.06"	"9.67"
"7:05"	"68.71"	"14.67"
"7:10"	"96.94"	"19.00"
"7:15"	"133.44"	"25.33"
"7:20"	"181.00"	"34.33"
"7:25"	"239.47"	"44.00"
"7:30"	"308.92"	"56.00"
"7:35"	"389.28"	"69.00"
"7:40"	"485.26"	"83.67"
"7:45"	"586.85"	"99.33"
"7:50"	"701.02"	"116.67"
"7:55"	"823.69"	"133.67"
"8:00"	"957.73"	"152.33"
"8:05"	"1097.34"	"169.67"
"8:10"	"1252.04"	"188.67"
"8:15"	"1405.08"	"207.67"
"8:20"	"1566.85"	"226.33"
"8:25"	"1726.92"	"245.00"
"8:30"	"1883.22"	"263.33"
"8:35"	"2049.06"	"283.67"
"8:40"	"2209.48"	"302.67"
"8:45"	"2360.96"	"322.00"
"8:50"	"2530.22"	"343.00"
"8:55"	"2695.84"	"363.33"
"9:00"	"2859.11"	"383.00"
"9:05"	"3021.58"	"403.67"
"9:10"	"3185.50"	"424.33"
"9:15"	"3364.61"	"447.67"
"9:20"	"3534.64"	"470.33"
"9:25"	"3708.32"	"494.67"
"9:30"	"3872.58"	"517.00"
"9:35"	"4039.61"	"540.00"
"9:40"	"4196.88"	"562.33"
"9:45"	"4348.96"	"584.00"
"9:50"	"4490.10"	"605.33"
"9:55"	"4649.60"	"629.33"
"10:00"	"4797.08"	"650.67"
"10:05"	"4931.29"	"670.67"
"10:10"	"5057.27"	"690.33"
"10:15"	"5169.78"	"708.33"
"10:20"	"5272.20"	"723.00"
"10:25"	"5398.50"	"742.33"
"10:30"	"5555.23"	"765.00"
"10:35"	"5660.20"	"783.67"
"10:40"	"5778.11"	"799.67"
"10:45"	"5880.53"	"816.00"
"10:50"	"5995.44"	"833.00"
"10:55"	"6069.54"	"844.33"
"11:00"	"6158.05"	"858.00"
"11:05"	"6192.71"	"866.67"
"11:10"	"6247.51"	"875.00"
"11:15"	"6295.08"	"885.00"
"11:20"	"6342.98"	"894.67"
"11:25"	"6410.77"	"904.33"
"11:30"	"6483.68"	"917.33"
"11:35"	"6526.00"	"929.00"
"11:40"	"6561.04"	"938.67"
"11:45"	"6650.08"	"952.33"
"11:50"	"6708.48"	"961.67"
"11:55"	"6748.85"	"969.67"
"12:00"	"6784.43"	"977.67"
"12:05"	"6795.22"	"982.33"
"12:10"	"6856.30"	"991.33"
"12:15"	"6911.44"	"1001.33"
"12:20"	"6946.91"	"1010.00"
"12:25"	"6986.02"	"1020.00"
"12:30"	"7036.81"	"1029.00"
"12:35"	"7069.12"	"1037.67"
"12:40"	"7109.50"	"1047.33"
"12:45"	"7199.75"	"1063.00"
"12:50"	"7230.86"	"1069.33"
"12:55"	"7230.90"	"1057.67"
"13:00"	"6948.98"	"1010.33"
"13:05"	"7596.05"	"1137.67"
"13:10"	"7508.30"	"1124.67"
"13:15"	"7629.54"	"1164.33"
"13:20"	"6351.12"	"937.67"
"13:25"	"3409.92"	"487.33"
"13:30"	"4098.96"	"604.67"
"13:35"	"6296.05"	"915.00"
"13:40"	"4982.44"	"670.00"
"13:45"	"6134.35"	"850.00"
"13:50"	"7574.04"	"1171.00"
"13:55"	"7778.93"	"1231.33"
"14:00"	"7266.60"	"1115.00"
"14:05"	"6204.38"	"967.67"
"14:10"	"5088.64"	"736.00"
"14:15"	"6021.94"	"867.67"
"14:20"	"6542.27"	"970.00"
"14:25"	"6053.87"	"925.00"
"14:30"	"7127.58"	"1039.67"
"14:35"	"3852.86"	"522.00"
"14:40"	"1935.28"	"281.67"
"14:45"	"2230.42"	"313.67"
"14:50"	"1826.50"	"260.00"
"14:55"	"1884.50"	"265.33"
"15:00"	"1865.88"	"264.33"
"15:05"	"2899.37"	"408.00"
"15:10"	"2922.47"	"405.67"
"15:15"	"3107.68"	"442.00"
"15:20"	"4201.94"	"610.67"
"15:25"	"5703.41"	"832.67"
"15:30"	"5643.23"	"801.00"
"15:35"	"4942.19"	"671.33"
"15:40"	"5940.29"	"844.67"
"15:45"	"5925.58"	"844.00"
"15:50"	"5755.97"	"800.00"
"15:55"	"5566.33"	"817.33"
"16:00"	"5668.14"	"813.00"
"16:05"	"5536.64"	"794.33"
"16:10"	"5399.89"	"773.33"
"16:15"	"5254.94"	"751.00"
"16:20"	"5097.02"	"721.33"
"16:25"	"4929.20"	"683.67"
"16:30"	"4822.63"	"682.33"
"16:35"	"4126.13"	"601.67"
"16:40"	"4603.92"	"651.00"
"16:45"	"4503.36"	"633.33"
"16:50"	"4362.04"	"618.33"
"16:55"	"4169.15"	"589.67"
"17:00"	"3988.99"	"564.00"
"17:05"	"3809.94"	"539.33"
"17:10"	"3654.73"	"519.00"
"17:15"	"3500.62"	"498.67"
"17:20"	"3326.76"	"474.00"
"17:25"	"2875.81"	"415.67"
"17:30"	"2758.21"	"396.67"
"17:35"	"2664.67"	"383.67"
"17:40"	"2776.50"	"398.00"
"17:45"	"1739.60"	"263.00"
"17:50"	"1699.00"	"245.67"
"17:55"	"1436.72"	"219.00"
"18:00"	"1597.08"	"246.00"
"18:05"	"1587.85"	"244.00"
"18:10"	"1746.34"	"259.00"
"18:15"	"1738.49"	"266.00"
"18:20"	"1588.43"	"253.00"
"18:25"	"1438.25"	"233.67"
"18:30"	"1290.56"	"215.33"
"18:35"	"1143.07"	"195.00"
"18:40"	"979.68"	"172.33"
"18:45"	"619.70"	"112.67"
"18:50"	"399.65"	"70.33"
"18:55"	"369.13"	"64.00"
"19:00"	"395.62"	"72.00"
"19:05"	"382.80"	"73.67"
"19:10"	"310.80"	"56.00"
"19:15"	"278.71"	"54.67"
"19:20"	"218.42"	"41.33"
"19:25"	"168.38"	"32.67"
"19:30"	"138.11"	"28.00"
"19:35"	"109.25"	"22.33"
"19:40"	"64.16"	"15.67"
"19:45"	"28.19"	"9.67"
"19:50"	"11.78"	"6.67"
"19:55"	"7.10"	"4.33"
"20:00"	"2.98"	"2.67"
"20:05"	"1.78"	"1.33"
"20:10"	"1.28"	"1.33"
