"Period: 21/6/2023 0:00:00 -  6:54:18"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"0.67"
"0:05"	"0.00"	"0.67"
"0:10"	"0.00"	"0.67"
"0:15"	"0.00"	"-0.00"
"0:20"	"0.00"	"0.67"
"0:25"	"0.00"	"0.33"
"0:30"	"0.00"	"0.33"
"0:35"	"0.00"	"1.00"
"0:40"	"0.00"	"0.67"
"0:45"	"0.00"	"1.33"
"0:50"	"0.00"	"1.67"
"0:55"	"0.00"	"1.00"
"1:00"	"0.00"	"1.33"
"1:05"	"0.00"	"1.00"
"1:10"	"0.00"	"1.33"
"1:15"	"0.00"	"0.67"
"1:20"	"0.00"	"0.00"
"1:25"	"0.00"	"0.67"
"1:30"	"0.00"	"0.33"
"1:35"	"0.00"	"0.00"
"1:40"	"0.00"	"0.33"
"1:45"	"0.00"	"0.33"
"1:50"	"0.00"	"0.00"
"1:55"	"0.00"	"-0.00"
"2:00"	"0.00"	"0.00"
"2:05"	"0.00"	"-2.67"
"2:10"	"0.00"	"9.33"
"2:15"	"0.00"	"-1.00"
"2:20"	"0.00"	"-0.33"
"2:25"	"0.00"	"0.00"
"2:30"	"0.00"	"0.00"
"2:35"	"0.00"	"-0.00"
"2:40"	"0.00"	"-0.67"
"2:45"	"0.00"	"0.33"
"2:50"	"0.00"	"0.33"
"2:55"	"0.00"	"0.33"
"3:00"	"0.00"	"0.00"
"3:05"	"0.00"	"0.33"
"3:10"	"0.00"	"0.33"
"3:15"	"0.00"	"0.00"
"3:20"	"0.00"	"0.33"
"3:25"	"0.00"	"0.00"
"3:30"	"0.00"	"0.00"
"3:35"	"0.00"	"0.00"
"3:40"	"0.00"	"0.00"
"3:45"	"0.00"	"0.00"
"3:50"	"0.00"	"0.00"
"3:55"	"0.00"	"0.00"
"4:00"	"0.00"	"0.00"
"4:05"	"0.00"	"-0.33"
"4:10"	"0.00"	"-0.33"
"4:15"	"0.00"	"-0.67"
"4:20"	"0.00"	"-0.33"
"4:25"	"0.00"	"-0.33"
"4:30"	"0.00"	"-0.67"
"4:35"	"0.00"	"0.33"
"4:40"	"0.00"	"-0.33"
"4:45"	"0.00"	"0.00"
"4:50"	"0.00"	"-0.33"
"4:55"	"0.00"	"-0.67"
"5:00"	"0.00"	"-0.33"
"5:05"	"0.00"	"-0.33"
"5:10"	"0.00"	"-0.33"
"5:15"	"0.00"	"0.00"
"5:20"	"0.00"	"0.33"
"5:25"	"0.00"	"0.67"
"5:30"	"0.01"	"1.00"
"5:35"	"0.14"	"2.00"
"5:40"	"5.60"	"3.67"
"5:45"	"16.50"	"5.67"
"5:50"	"32.63"	"8.00"
"5:55"	"50.52"	"11.00"
"6:00"	"73.44"	"15.00"
"6:05"	"98.51"	"18.33"
"6:10"	"118.63"	"21.00"
"6:15"	"143.36"	"25.00"
"6:20"	"172.72"	"30.67"
"6:25"	"199.09"	"35.00"
"6:30"	"224.78"	"39.00"
"6:35"	"248.53"	"43.33"
"6:40"	"272.33"	"47.33"
"6:45"	"292.94"	"50.00"
"6:50"	"318.67"	"54.00"
"6:55"	"344.35"	"58.67"
"7:00"	"355.22"	"58.00"
"7:05"	"383.28"	"64.00"
"7:10"	"426.28"	"70.00"
"7:15"	"524.51"	"83.67"
