"Period: 13/1/2023 0:00:00 -  6:43:34"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"1128.33"
"0:05"	"0.00"	"1128.33"
"0:10"	"0.00"	"1128.33"
"0:15"	"0.00"	"1128.33"
"0:20"	"0.00"	"1128.33"
"0:25"	"0.00"	"1128.33"
"0:30"	"0.00"	"1128.00"
"0:35"	"0.00"	"1128.00"
"0:40"	"0.00"	"1128.33"
"0:45"	"0.00"	"1128.33"
"0:50"	"0.00"	"1128.33"
"0:55"	"0.00"	"1128.00"
"1:00"	"0.00"	"1128.33"
"1:05"	"0.00"	"1128.00"
"1:10"	"0.00"	"1128.33"
"1:15"	"0.00"	"1128.33"
"1:20"	"0.00"	"1128.00"
"1:25"	"0.00"	"1128.33"
"1:30"	"0.00"	"1128.00"
"1:35"	"0.00"	"1128.33"
"1:40"	"0.00"	"1128.00"
"1:45"	"0.00"	"1128.67"
"1:50"	"0.00"	"1128.33"
"1:55"	"0.00"	"1128.33"
"2:00"	"0.00"	"1128.00"
"2:05"	"0.00"	"1125.00"
"2:10"	"0.00"	"1127.33"
"2:15"	"0.00"	"1126.00"
"2:20"	"0.00"	"1128.33"
"2:25"	"0.00"	"1128.33"
"2:30"	"0.00"	"1128.33"
"2:35"	"0.00"	"1128.33"
"2:40"	"0.00"	"1128.33"
"2:45"	"0.00"	"1128.33"
"2:50"	"0.00"	"1128.33"
"2:55"	"0.00"	"1128.33"
"3:00"	"0.00"	"1128.00"
"3:05"	"0.00"	"1128.33"
"3:10"	"0.00"	"1128.33"
"3:15"	"0.00"	"1128.33"
"3:20"	"0.00"	"1128.00"
"3:25"	"0.00"	"1128.33"
"3:30"	"0.00"	"1128.00"
"3:35"	"0.00"	"1128.00"
"3:40"	"0.00"	"1128.33"
"3:45"	"0.00"	"1128.33"
"3:50"	"0.00"	"1128.33"
"3:55"	"0.00"	"1128.33"
"4:00"	"0.00"	"1128.33"
"4:05"	"0.00"	"1128.33"
"4:10"	"0.00"	"1128.33"
"4:15"	"0.00"	"1128.00"
"4:20"	"0.00"	"1128.33"
"4:25"	"0.00"	"1128.33"
"4:30"	"0.00"	"1128.33"
"4:35"	"0.00"	"1128.00"
"4:40"	"0.00"	"1128.67"
"4:45"	"0.00"	"1128.33"
"4:50"	"0.00"	"1128.33"
"4:55"	"0.00"	"1128.33"
"5:00"	"0.00"	"1128.33"
"5:05"	"0.00"	"1128.33"
"5:10"	"0.00"	"1128.33"
"5:15"	"0.00"	"1128.33"
"5:20"	"0.00"	"1128.33"
"5:25"	"0.00"	"1128.33"
"5:30"	"0.00"	"1128.33"
"5:35"	"0.00"	"1128.33"
"5:40"	"0.00"	"1128.00"
"5:45"	"0.00"	"1128.33"
"5:50"	"0.00"	"1128.33"
"5:55"	"0.00"	"1128.33"
"6:00"	"0.00"	"1128.33"
"6:05"	"0.00"	"1128.33"
"6:10"	"0.00"	"1128.33"
"6:15"	"0.00"	"1128.33"
"6:20"	"0.00"	"1128.33"
"6:25"	"0.00"	"1128.33"
"6:30"	"0.00"	"1128.33"
"6:35"	"0.00"	"1128.33"
"6:40"	"0.00"	"1128.33"
"6:45"	"0.00"	"1128.33"
"6:50"	"0.00"	"1128.33"
"6:55"	"0.00"	"1128.33"
"7:00"	"0.00"	"1128.33"
"7:05"	"0.00"	"1128.33"
"7:10"	"0.00"	"1128.33"
"7:15"	"0.00"	"1128.33"
"7:20"	"0.00"	"1128.33"
"7:25"	"0.00"	"1128.33"
"7:30"	"0.00"	"1128.33"
"7:35"	"0.00"	"1128.00"
"7:40"	"0.00"	"1128.33"
"7:45"	"0.00"	"1128.33"
"7:50"	"0.00"	"1128.33"
"7:55"	"0.02"	"1128.67"
"8:00"	"0.04"	"1129.00"
"8:05"	"0.30"	"1129.67"
"8:10"	"9.22"	"1129.67"
"8:15"	"20.51"	"1130.67"
"8:20"	"35.17"	"1131.33"
"8:25"	"55.50"	"1132.00"
"8:30"	"94.84"	"1133.67"
"8:35"	"122.72"	"1135.33"
"8:40"	"159.94"	"1137.67"
"8:45"	"223.72"	"1140.67"
"8:50"	"281.95"	"1141.67"
"8:55"	"294.13"	"1142.33"
"9:00"	"333.14"	"1143.33"
"9:05"	"277.55"	"1142.33"
"9:10"	"250.78"	"1141.00"
"9:15"	"278.32"	"1142.67"
"9:20"	"284.52"	"1142.33"
"9:25"	"337.07"	"1143.00"
"9:30"	"463.64"	"1149.00"
"9:35"	"521.15"	"1151.00"
"9:40"	"452.52"	"1148.00"
"9:45"	"387.23"	"1146.33"
"9:50"	"467.89"	"1150.33"
"9:55"	"524.48"	"1152.67"
"10:00"	"556.39"	"1154.67"
"10:05"	"419.18"	"1151.33"
"10:10"	"478.43"	"1151.33"
"10:15"	"611.30"	"1155.00"
"10:20"	"750.08"	"1161.67"
"10:25"	"837.82"	"1167.33"
"10:30"	"842.74"	"1166.67"
"10:35"	"997.01"	"1172.33"
"10:40"	"1007.63"	"1177.00"
"10:45"	"1050.62"	"1173.67"
"10:50"	"1146.66"	"1174.00"
"10:55"	"1107.68"	"1174.00"
"11:00"	"1119.70"	"1177.33"
