"Period: 16/3/2023 0:00:00 -  6:48:22"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-0.33"
"0:05"	"0.00"	"-1.33"
"0:10"	"0.00"	"-0.33"
"0:15"	"0.00"	"-0.33"
"0:20"	"0.00"	"0.00"
"0:25"	"0.00"	"-0.67"
"0:30"	"0.00"	"-0.33"
"0:35"	"0.00"	"-0.33"
"0:40"	"0.00"	"-0.33"
"0:45"	"0.00"	"-0.67"
"0:50"	"0.00"	"0.00"
"0:55"	"0.00"	"0.00"
"1:00"	"0.00"	"0.00"
"1:05"	"0.00"	"-0.33"
"1:10"	"0.00"	"-0.67"
"1:15"	"0.00"	"-0.33"
"1:20"	"0.00"	"-0.33"
"1:25"	"0.00"	"-0.67"
"1:30"	"0.00"	"-0.67"
"1:35"	"0.00"	"-1.00"
"1:40"	"0.00"	"-0.33"
"1:45"	"0.00"	"-0.33"
"1:50"	"0.00"	"-0.33"
"1:55"	"0.00"	"-0.67"
"2:00"	"0.00"	"-0.67"
"2:05"	"0.00"	"-3.00"
"2:10"	"0.00"	"-0.67"
"2:15"	"0.00"	"13.33"
"2:20"	"0.00"	"-1.33"
"2:25"	"0.00"	"-0.67"
"2:30"	"0.00"	"-0.67"
"2:35"	"0.00"	"-0.33"
"2:40"	"0.00"	"-0.33"
"2:45"	"0.00"	"-0.67"
"2:50"	"0.00"	"-0.67"
"2:55"	"0.00"	"-0.67"
"3:00"	"0.00"	"-1.00"
"3:05"	"0.00"	"-0.67"
"3:10"	"0.00"	"-1.00"
"3:15"	"0.00"	"-0.67"
"3:20"	"0.00"	"-1.00"
"3:25"	"0.00"	"-0.33"
"3:30"	"0.00"	"-0.67"
"3:35"	"0.00"	"-0.67"
"3:40"	"0.00"	"-0.67"
"3:45"	"0.00"	"-1.00"
"3:50"	"0.00"	"-0.33"
"3:55"	"0.00"	"-0.33"
"4:00"	"0.00"	"-1.00"
"4:05"	"0.00"	"-0.67"
"4:10"	"0.00"	"-1.00"
"4:15"	"0.00"	"-1.00"
"4:20"	"0.00"	"-1.00"
"4:25"	"0.00"	"-0.67"
"4:30"	"0.00"	"-0.33"
"4:35"	"0.00"	"-0.67"
"4:40"	"0.00"	"-0.67"
"4:45"	"0.00"	"-0.67"
"4:50"	"0.00"	"-0.67"
"4:55"	"0.00"	"-0.33"
"5:00"	"0.00"	"-0.33"
"5:05"	"0.00"	"-0.33"
"5:10"	"0.00"	"-0.33"
"5:15"	"0.00"	"0.00"
"5:20"	"0.00"	"-0.67"
"5:25"	"0.00"	"-0.67"
"5:30"	"0.00"	"-0.67"
"5:35"	"0.00"	"-0.67"
"5:40"	"0.00"	"0.00"
"5:45"	"0.00"	"-0.33"
"5:50"	"0.00"	"0.00"
"5:55"	"0.00"	"0.00"
"6:00"	"0.00"	"-0.67"
"6:05"	"0.00"	"-0.67"
"6:10"	"0.00"	"-0.33"
"6:15"	"0.00"	"0.33"
"6:20"	"0.00"	"0.00"
"6:25"	"0.00"	"0.00"
"6:30"	"0.00"	"0.33"
"6:35"	"0.00"	"0.33"
"6:40"	"0.08"	"1.00"
"6:45"	"0.16"	"1.67"
"6:50"	"1.61"	"3.67"
"6:55"	"11.70"	"4.33"
"7:00"	"26.90"	"7.00"
"7:05"	"42.02"	"8.67"
"7:10"	"54.90"	"10.67"
"7:15"	"76.63"	"13.33"
"7:20"	"92.80"	"15.67"
"7:25"	"100.60"	"16.00"
"7:30"	"146.34"	"21.67"
"7:35"	"176.32"	"26.33"
"7:40"	"171.04"	"25.67"
"7:45"	"187.91"	"27.00"
