"Period: 9/1/2022 0:00:00 -  21:06:57"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-1.00"
"0:05"	"0.00"	"-1.00"
"0:10"	"0.00"	"-1.00"
"0:15"	"0.00"	"-0.33"
"0:20"	"0.00"	"-1.33"
"0:25"	"0.00"	"-1.33"
"0:30"	"0.00"	"-1.33"
"0:35"	"0.00"	"-1.33"
"0:40"	"0.00"	"-1.00"
"0:45"	"0.00"	"-1.33"
"0:50"	"0.00"	"-1.33"
"0:55"	"0.00"	"-1.00"
"1:00"	"0.00"	"-1.33"
"1:05"	"0.00"	"-1.33"
"1:10"	"0.00"	"-1.33"
"1:15"	"0.00"	"-1.33"
"1:20"	"0.00"	"-1.67"
"1:25"	"0.00"	"-1.33"
"1:30"	"0.00"	"-1.67"
"1:35"	"0.00"	"-1.33"
"1:40"	"0.00"	"-1.33"
"1:45"	"0.00"	"-1.33"
"1:50"	"0.00"	"-1.67"
"1:55"	"0.00"	"-1.67"
"2:00"	"0.00"	"-1.33"
"2:05"	"0.00"	"-3.67"
"2:10"	"0.00"	"-2.33"
"2:15"	"0.00"	"-2.67"
"2:20"	"0.00"	"-1.33"
"2:25"	"0.00"	"-1.67"
"2:30"	"0.00"	"-1.67"
"2:35"	"0.00"	"-1.33"
"2:40"	"0.00"	"-1.33"
"2:45"	"0.00"	"-1.67"
"2:50"	"0.00"	"-1.33"
"2:55"	"0.00"	"-1.00"
"3:00"	"0.00"	"-1.33"
"3:05"	"0.00"	"-1.33"
"3:10"	"0.00"	"-1.00"
"3:15"	"0.00"	"-1.67"
"3:20"	"0.00"	"-1.67"
"3:25"	"0.00"	"-1.33"
"3:30"	"0.00"	"-1.00"
"3:35"	"0.00"	"-1.67"
"3:40"	"0.00"	"-1.33"
"3:45"	"0.00"	"-1.33"
"3:50"	"0.00"	"-0.67"
"3:55"	"0.00"	"-1.00"
"4:00"	"0.00"	"-1.33"
"4:05"	"0.00"	"-1.33"
"4:10"	"0.00"	"-1.00"
"4:15"	"0.00"	"-1.33"
"4:20"	"0.00"	"-0.67"
"4:25"	"0.00"	"-1.00"
"4:30"	"0.00"	"-0.67"
"4:35"	"0.00"	"-1.33"
"4:40"	"0.00"	"-1.00"
"4:45"	"0.00"	"-1.00"
"4:50"	"0.00"	"-1.33"
"4:55"	"0.00"	"-0.67"
"5:00"	"0.00"	"-0.67"
"5:05"	"0.00"	"-1.00"
"5:10"	"0.00"	"-1.33"
"5:15"	"0.00"	"-1.00"
"5:20"	"0.00"	"-1.33"
"5:25"	"0.00"	"-1.33"
"5:30"	"0.00"	"-1.33"
"5:35"	"0.00"	"-0.67"
"5:40"	"0.00"	"-1.33"
"5:45"	"0.00"	"-1.67"
"5:50"	"0.00"	"-1.33"
"5:55"	"0.00"	"-1.00"
"6:00"	"0.00"	"-1.00"
"6:05"	"0.00"	"-1.00"
"6:10"	"0.00"	"-0.67"
"6:15"	"0.00"	"-1.33"
"6:20"	"0.00"	"-1.00"
"6:25"	"0.00"	"-0.33"
"6:30"	"0.00"	"-1.00"
"6:35"	"0.00"	"-0.33"
"6:40"	"0.00"	"-1.00"
"6:45"	"0.00"	"-1.00"
"6:50"	"0.00"	"-1.00"
"6:55"	"0.00"	"-1.00"
"7:00"	"0.00"	"-0.33"
"7:05"	"0.00"	"-0.67"
"7:10"	"0.00"	"-1.00"
"7:15"	"0.00"	"-1.00"
"7:20"	"0.00"	"-1.00"
"7:25"	"0.00"	"-0.67"
"7:30"	"0.00"	"-1.33"
"7:35"	"0.00"	"-1.33"
"7:40"	"0.00"	"-0.67"
"7:45"	"0.00"	"-1.00"
"7:50"	"0.00"	"-0.67"
"7:55"	"0.00"	"-1.00"
"8:00"	"0.00"	"-0.33"
"8:05"	"0.00"	"0.00"
"8:10"	"0.00"	"0.00"
"8:15"	"0.20"	"0.33"
"8:20"	"2.34"	"1.67"
"8:25"	"6.65"	"3.67"
"8:30"	"13.43"	"4.00"
"8:35"	"19.60"	"5.33"
"8:40"	"26.17"	"6.67"
"8:45"	"39.55"	"8.33"
"8:50"	"49.19"	"9.67"
"8:55"	"85.39"	"13.67"
"9:00"	"89.34"	"14.67"
"9:05"	"113.27"	"17.00"
"9:10"	"136.97"	"20.00"
"9:15"	"133.39"	"20.67"
"9:20"	"120.58"	"18.67"
"9:25"	"163.14"	"23.00"
"9:30"	"204.92"	"28.00"
"9:35"	"222.12"	"30.33"
"9:40"	"308.69"	"40.33"
"9:45"	"323.02"	"43.67"
"9:50"	"287.47"	"40.00"
"9:55"	"281.57"	"38.67"
"10:00"	"320.32"	"41.00"
"10:05"	"347.62"	"46.00"
"10:10"	"322.98"	"43.67"
"10:15"	"284.40"	"37.67"
"10:20"	"315.83"	"42.00"
"10:25"	"371.92"	"48.67"
"10:30"	"400.68"	"50.67"
"10:35"	"361.68"	"47.00"
"10:40"	"314.02"	"45.33"
"10:45"	"260.21"	"35.00"
"10:50"	"401.90"	"48.67"
"10:55"	"495.91"	"62.67"
"11:00"	"433.45"	"60.00"
"11:05"	"462.66"	"57.33"
"11:10"	"459.07"	"61.67"
"11:15"	"390.01"	"49.67"
"11:20"	"342.02"	"43.67"
"11:25"	"306.29"	"38.33"
"11:30"	"305.20"	"38.00"
"11:35"	"291.67"	"37.00"
"11:40"	"283.03"	"35.67"
"11:45"	"195.41"	"28.67"
"11:50"	"256.63"	"33.00"
"11:55"	"384.89"	"48.00"
"12:00"	"567.78"	"72.67"
"12:05"	"549.04"	"72.33"
"12:10"	"587.93"	"74.00"
"12:15"	"539.86"	"70.33"
"12:20"	"434.30"	"57.67"
"12:25"	"428.69"	"55.67"
"12:30"	"430.92"	"56.33"
"12:35"	"378.23"	"49.00"
"12:40"	"362.44"	"48.00"
"12:45"	"311.16"	"43.33"
"12:50"	"280.06"	"37.67"
"12:55"	"349.60"	"43.00"
"13:00"	"392.66"	"48.67"
"13:05"	"415.34"	"52.33"
"13:10"	"380.53"	"48.67"
"13:15"	"324.19"	"42.67"
"13:20"	"346.04"	"44.00"
"13:25"	"404.96"	"51.00"
"13:30"	"344.59"	"45.00"
"13:35"	"292.07"	"38.33"
"13:40"	"292.92"	"38.00"
"13:45"	"338.52"	"42.00"
"13:50"	"379.72"	"47.00"
"13:55"	"425.32"	"53.67"
"14:00"	"385.93"	"50.33"
"14:05"	"382.13"	"48.33"
"14:10"	"379.12"	"47.67"
"14:15"	"431.60"	"51.33"
"14:20"	"446.64"	"54.00"
"14:25"	"340.06"	"44.00"
"14:30"	"282.44"	"37.00"
"14:35"	"357.70"	"43.00"
"14:40"	"260.99"	"36.67"
"14:45"	"259.06"	"34.00"
"14:50"	"239.29"	"35.00"
"14:55"	"190.18"	"27.67"
"15:00"	"154.76"	"24.00"
"15:05"	"96.53"	"17.00"
