"Period: 15/10/2023 0:00:00 -  7:53:51"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"-1.33"
"0:05"	"0.00"	"-1.33"
"0:10"	"0.00"	"-1.33"
"0:15"	"0.00"	"-1.00"
"0:20"	"0.00"	"-1.67"
"0:25"	"0.00"	"-1.33"
"0:30"	"0.00"	"-1.33"
"0:35"	"0.00"	"-1.67"
"0:40"	"0.00"	"-1.67"
"0:45"	"0.00"	"-1.67"
"0:50"	"0.00"	"-1.33"
"0:55"	"0.00"	"-1.33"
"1:00"	"0.00"	"-1.67"
"1:05"	"0.00"	"-2.00"
"1:10"	"0.00"	"-1.67"
"1:15"	"0.00"	"-1.67"
"1:20"	"0.00"	"-1.67"
"1:25"	"0.00"	"-1.33"
"1:30"	"0.00"	"-1.33"
"1:35"	"0.00"	"-1.33"
"1:40"	"0.00"	"-2.00"
"1:45"	"0.00"	"-1.00"
"1:50"	"0.00"	"-1.00"
"1:55"	"0.00"	"-1.33"
"2:00"	"0.00"	"-1.33"
"2:05"	"0.00"	"-3.00"
"2:10"	"0.00"	"-2.67"
"2:15"	"0.00"	"-3.33"
"2:20"	"0.00"	"-1.67"
"2:25"	"0.00"	"-1.67"
"2:30"	"0.00"	"-2.33"
"2:35"	"0.00"	"-1.33"
"2:40"	"0.00"	"-1.33"
"2:45"	"0.00"	"-2.00"
"2:50"	"0.00"	"-1.67"
"2:55"	"0.00"	"-1.00"
"3:00"	"0.00"	"-1.67"
"3:05"	"0.00"	"-1.33"
"3:10"	"0.00"	"-1.33"
"3:15"	"0.00"	"-1.67"
"3:20"	"0.00"	"-2.00"
"3:25"	"0.00"	"-2.00"
"3:30"	"0.00"	"-2.33"
"3:35"	"0.00"	"-1.33"
"3:40"	"0.00"	"-1.67"
"3:45"	"0.00"	"-1.67"
"3:50"	"0.00"	"-1.33"
"3:55"	"0.00"	"-1.67"
"4:00"	"0.00"	"-1.00"
"4:05"	"0.00"	"-1.33"
"4:10"	"0.00"	"-1.33"
"4:15"	"0.00"	"-0.67"
"4:20"	"0.00"	"-1.33"
"4:25"	"0.00"	"-1.67"
"4:30"	"0.00"	"-1.33"
"4:35"	"0.00"	"-1.33"
"4:40"	"0.00"	"-1.67"
"4:45"	"0.00"	"-1.33"
"4:50"	"0.00"	"-0.33"
"4:55"	"0.00"	"-1.33"
"5:00"	"0.00"	"-1.67"
"5:05"	"0.00"	"-2.00"
"5:10"	"0.00"	"-1.33"
"5:15"	"0.00"	"-1.33"
"5:20"	"0.00"	"-1.67"
"5:25"	"0.00"	"-2.00"
"5:30"	"0.00"	"-1.67"
"5:35"	"0.00"	"-1.67"
"5:40"	"0.00"	"-2.00"
"5:45"	"0.00"	"-2.00"
"5:50"	"0.00"	"-1.33"
"5:55"	"0.00"	"-2.33"
"6:00"	"0.00"	"-2.67"
"6:05"	"0.00"	"-2.33"
"6:10"	"0.00"	"-2.00"
"6:15"	"0.00"	"-2.00"
"6:20"	"0.00"	"-1.67"
"6:25"	"0.00"	"-1.67"
"6:30"	"0.00"	"-1.67"
"6:35"	"0.00"	"-1.33"
"6:40"	"0.00"	"-1.33"
"6:45"	"0.00"	"-2.00"
"6:50"	"0.00"	"-2.00"
"6:55"	"0.00"	"-2.00"
"7:00"	"0.00"	"-1.67"
"7:05"	"0.00"	"-1.33"
"7:10"	"0.00"	"-1.67"
"7:15"	"0.00"	"-1.00"
"7:20"	"0.00"	"-1.00"
"7:25"	"0.02"	"-0.33"
"7:30"	"0.13"	"0.33"
"7:35"	"2.42"	"2.33"
"7:40"	"18.59"	"6.00"
"7:45"	"46.90"	"12.67"
"7:50"	"94.02"	"23.00"
"7:55"	"157.76"	"34.00"
"8:00"	"239.80"	"48.00"
"8:05"	"331.93"	"62.00"
"8:10"	"449.22"	"77.67"
"8:15"	"602.18"	"95.33"
"8:20"	"751.15"	"114.67"
"8:25"	"886.67"	"133.33"
"8:30"	"1034.98"	"152.33"
"8:35"	"1211.18"	"175.00"
"8:40"	"1394.98"	"197.00"
"8:45"	"1576.02"	"218.33"
"8:50"	"1735.94"	"238.33"
"8:55"	"1820.14"	"252.00"
"9:00"	"1911.41"	"264.33"
"9:05"	"2038.10"	"280.00"
"9:10"	"2186.66"	"298.33"
"9:15"	"2341.57"	"318.67"
"9:20"	"2474.83"	"338.33"
"9:25"	"2621.04"	"360.00"
"9:30"	"2753.74"	"380.67"
"9:35"	"2899.56"	"403.33"
"9:40"	"3020.66"	"423.00"
"9:45"	"3141.91"	"441.67"
"9:50"	"3272.64"	"461.67"
"9:55"	"3393.83"	"480.67"
"10:00"	"3521.00"	"499.67"
"10:05"	"3632.46"	"517.33"
"10:10"	"3735.76"	"532.33"
"10:15"	"3855.25"	"548.67"
"10:20"	"3979.94"	"566.33"
"10:25"	"4084.85"	"582.67"
"10:30"	"4148.10"	"593.33"
"10:35"	"4292.10"	"613.33"
"10:40"	"4805.54"	"688.33"
"10:45"	"4083.07"	"620.33"
"10:50"	"3860.24"	"547.00"
"10:55"	"3898.07"	"527.33"
"11:00"	"5694.18"	"814.33"
"11:05"	"3818.94"	"580.00"
"11:10"	"4673.69"	"662.33"
"11:15"	"3396.12"	"506.33"
"11:20"	"2569.00"	"379.67"
"11:25"	"2354.96"	"343.67"
"11:30"	"3784.69"	"543.00"
"11:35"	"3300.10"	"504.00"
"11:40"	"3519.94"	"502.00"
"11:45"	"3296.30"	"482.00"
"11:50"	"3085.02"	"440.00"
"11:55"	"3441.32"	"510.67"
"12:00"	"3267.66"	"485.67"
"12:05"	"3767.06"	"560.67"
"12:10"	"4841.39"	"681.67"
"12:15"	"4027.44"	"607.33"
"12:20"	"4358.83"	"598.00"
"12:25"	"5054.27"	"743.00"
"12:30"	"5627.84"	"835.33"
"12:35"	"6081.62"	"898.33"
"12:40"	"6052.26"	"913.33"
"12:45"	"5702.48"	"856.33"
"12:50"	"5741.20"	"858.00"
"12:55"	"5701.54"	"852.00"
"13:00"	"5698.75"	"849.67"
"13:05"	"5689.58"	"848.33"
"13:10"	"5680.48"	"847.33"
"13:15"	"5667.02"	"846.67"
"13:20"	"5642.84"	"842.33"
"13:25"	"5639.58"	"840.67"
"13:30"	"5627.30"	"839.67"
"13:35"	"5597.98"	"835.00"
"13:40"	"5572.61"	"832.00"
"13:45"	"5551.62"	"827.67"
"13:50"	"5551.60"	"826.67"
"13:55"	"5533.54"	"823.33"
"14:00"	"5514.46"	"818.33"
"14:05"	"5468.46"	"812.00"
"14:10"	"5456.90"	"809.00"
"14:15"	"5404.08"	"803.67"
"14:20"	"5365.34"	"796.33"
"14:25"	"5320.07"	"788.67"
"14:30"	"5266.19"	"782.00"
"14:35"	"5180.65"	"768.00"
"14:40"	"5116.21"	"758.00"
"14:45"	"5009.74"	"743.00"
"14:50"	"4955.11"	"736.00"
"14:55"	"4866.30"	"722.00"
"15:00"	"4811.12"	"712.33"
"15:05"	"4754.59"	"703.00"
"15:10"	"4654.98"	"686.67"
"15:15"	"4555.38"	"672.67"
"15:20"	"4498.64"	"661.67"
"15:25"	"4410.43"	"650.33"
"15:30"	"4274.88"	"628.67"
"15:35"	"4162.52"	"614.00"
"15:40"	"4073.02"	"601.00"
"15:45"	"3956.68"	"584.33"
"15:50"	"3803.11"	"562.67"
"15:55"	"3706.42"	"548.67"
"16:00"	"3544.46"	"525.33"
"16:05"	"3417.54"	"507.67"
"16:10"	"3338.04"	"497.00"
"16:15"	"3140.57"	"468.33"
"16:20"	"3118.56"	"464.67"
"16:25"	"2974.61"	"446.67"
"16:30"	"2751.18"	"415.33"
"16:35"	"2628.70"	"398.00"
"16:40"	"2454.29"	"372.67"
"16:45"	"2347.45"	"358.67"
"16:50"	"2218.78"	"341.00"
"16:55"	"1805.95"	"286.00"
"17:00"	"1584.68"	"238.67"
"17:05"	"1476.01"	"244.33"
"17:10"	"1425.34"	"217.00"
"17:15"	"1550.09"	"249.00"
"17:20"	"1477.34"	"238.33"
"17:25"	"600.96"	"109.33"
"17:30"	"838.18"	"141.67"
"17:35"	"418.07"	"77.00"
"17:40"	"359.70"	"65.33"
"17:45"	"423.88"	"78.00"
"17:50"	"306.36"	"61.00"
"17:55"	"375.00"	"80.67"
"18:00"	"305.66"	"70.33"
"18:05"	"242.26"	"58.00"
"18:10"	"190.33"	"46.67"
"18:15"	"130.78"	"35.67"
"18:20"	"82.49"	"23.00"
"18:25"	"47.11"	"13.33"
"18:30"	"14.50"	"7.00"
"18:35"	"7.27"	"4.00"
"18:40"	"4.28"	"2.67"
"18:45"	"3.00"	"2.00"
"18:50"	"2.27"	"0.67"
"18:55"	"1.87"	"0.33"
"19:00"	"0.00"	"0.00"
"19:05"	"0.00"	"0.00"
"19:10"	"0.00"	"-0.33"
"19:15"	"0.00"	"-0.67"
"19:20"	"0.00"	"-0.67"
"19:25"	"0.00"	"0.00"
"19:30"	"0.00"	"0.33"
"19:35"	"0.00"	"0.00"
"19:40"	"0.00"	"0.67"
"19:45"	"0.00"	"0.00"
"19:50"	"0.00"	"0.00"
"19:55"	"0.00"	"0.33"
"20:00"	"0.00"	"0.33"
