Timestamp,Irradiance(W/m2),Power(KW)
2023-10-19 00:00:00,-2.33,0.0
2023-10-19 00:05:00,-2.67,0.0
2023-10-19 00:10:00,-2.67,0.0
2023-10-19 00:15:00,-2.67,0.0
2023-10-19 00:20:00,-2.67,0.0
2023-10-19 00:25:00,-3.33,0.0
2023-10-19 00:30:00,-3.0,0.0
2023-10-19 00:35:00,-4.0,0.0
2023-10-19 00:40:00,-3.67,0.0
2023-10-19 00:45:00,-2.67,0.0
2023-10-19 00:50:00,-2.67,0.0
2023-10-19 00:55:00,-3.0,0.0
2023-10-19 01:00:00,-3.0,0.0
2023-10-19 01:05:00,-2.67,0.0
2023-10-19 01:10:00,-2.67,0.0
2023-10-19 01:15:00,-2.67,0.0
2023-10-19 01:20:00,-2.33,0.0
2023-10-19 01:25:00,-3.0,0.0
2023-10-19 01:30:00,-3.33,0.0
2023-10-19 01:35:00,-3.0,0.0
2023-10-19 01:40:00,-3.0,0.0
2023-10-19 01:45:00,-2.33,0.0
2023-10-19 01:50:00,-3.0,0.0
2023-10-19 01:55:00,-3.0,0.0
2023-10-19 02:00:00,-3.0,0.0
2023-10-19 02:05:00,-5.67,0.0
2023-10-19 02:10:00,-4.0,0.0
2023-10-19 02:15:00,-4.0,0.0
2023-10-19 02:20:00,-2.67,0.0
2023-10-19 02:25:00,-3.0,0.0
2023-10-19 02:30:00,-2.67,0.0
2023-10-19 02:35:00,-2.67,0.0
2023-10-19 02:40:00,-3.0,0.0
2023-10-19 02:45:00,-3.0,0.0
2023-10-19 02:50:00,-3.67,0.0
2023-10-19 02:55:00,-3.33,0.0
2023-10-19 03:00:00,-3.33,0.0
2023-10-19 03:05:00,-3.67,0.0
2023-10-19 03:10:00,-3.0,0.0
2023-10-19 03:15:00,-3.67,0.0
2023-10-19 03:20:00,-3.67,0.0
2023-10-19 03:25:00,-3.0,0.0
2023-10-19 03:30:00,-3.0,0.0
2023-10-19 03:35:00,-2.67,0.0
2023-10-19 03:40:00,-2.33,0.0
2023-10-19 03:45:00,-3.0,0.0
2023-10-19 03:50:00,-2.67,0.0
2023-10-19 03:55:00,-3.0,0.0
2023-10-19 04:00:00,-2.67,0.0
2023-10-19 04:05:00,-2.33,0.0
2023-10-19 04:10:00,-3.0,0.0
2023-10-19 04:15:00,-2.67,0.0
2023-10-19 04:20:00,-2.33,0.0
2023-10-19 04:25:00,-2.33,0.0
2023-10-19 04:30:00,-2.67,0.0
2023-10-19 04:35:00,-2.0,0.0
2023-10-19 04:40:00,-2.33,0.0
2023-10-19 04:45:00,-2.33,0.0
2023-10-19 04:50:00,-2.33,0.0
2023-10-19 04:55:00,-2.67,0.0
2023-10-19 05:00:00,-2.0,0.0
2023-10-19 05:05:00,-2.33,0.0
2023-10-19 05:10:00,-2.67,0.0
2023-10-19 05:15:00,-2.67,0.0
2023-10-19 05:20:00,-2.67,0.0
2023-10-19 05:25:00,-3.0,0.0
2023-10-19 05:30:00,-2.33,0.0
2023-10-19 05:35:00,-2.33,0.0
2023-10-19 05:40:00,-3.0,0.0
2023-10-19 05:45:00,-2.67,0.0
2023-10-19 05:50:00,-2.67,0.0
2023-10-19 05:55:00,-2.67,0.0
2023-10-19 06:00:00,-2.67,0.0
2023-10-19 06:05:00,-2.67,0.0
2023-10-19 06:10:00,-3.0,0.0
2023-10-19 06:15:00,-3.0,0.0
2023-10-19 06:20:00,-2.0,0.0
2023-10-19 06:25:00,-2.33,0.0
2023-10-19 06:30:00,-2.0,0.0
2023-10-19 06:35:00,-2.33,0.0
2023-10-19 06:40:00,-1.67,0.0
2023-10-19 06:45:00,-2.33,0.0
2023-10-19 06:50:00,-2.0,0.0
2023-10-19 06:55:00,-2.33,0.0
2023-10-19 07:00:00,-2.67,0.0
2023-10-19 07:05:00,-3.0,0.0
2023-10-19 07:10:00,-3.0,0.0
2023-10-19 07:15:00,-3.33,0.0
2023-10-19 07:20:00,-2.67,0.0
2023-10-19 07:25:00,-2.33,0.0
2023-10-19 07:30:00,0.0,0.1
2023-10-19 07:35:00,1.33,0.5
2023-10-19 07:40:00,2.33,4.93
2023-10-19 07:45:00,4.0,14.47
2023-10-19 07:50:00,8.33,31.91
2023-10-19 07:55:00,10.67,61.58
2023-10-19 08:00:00,16.0,102.94
2023-10-19 08:05:00,21.33,143.22
2023-10-19 08:10:00,26.33,178.03
2023-10-19 08:15:00,30.33,210.71
2023-10-19 08:20:00,40.0,279.12
2023-10-19 08:25:00,55.0,398.27
2023-10-19 08:30:00,67.67,495.67
2023-10-19 08:35:00,99.67,749.03
2023-10-19 08:40:00,148.0,1098.02
2023-10-19 08:45:00,188.67,1394.92
2023-10-19 08:50:00,212.33,1585.84
2023-10-19 08:55:00,233.67,1756.46
2023-10-19 09:00:00,241.0,1801.42
2023-10-19 09:05:00,221.67,1677.62
2023-10-19 09:10:00,183.33,1434.5
2023-10-19 09:15:00,256.67,2074.79
2023-10-19 09:20:00,322.67,2617.12
2023-10-19 09:25:00,371.67,3013.67
2023-10-19 09:30:00,408.0,3282.89
2023-10-19 09:35:00,428.67,3434.34
2023-10-19 09:40:00,457.33,3660.08
2023-10-19 09:45:00,482.33,3797.76
2023-10-19 09:50:00,534.67,4217.6
2023-10-19 09:55:00,512.67,3997.27
2023-10-19 10:00:00,403.0,3054.85
2023-10-19 10:05:00,240.0,1814.36
2023-10-19 10:10:00,367.0,3050.03
2023-10-19 10:15:00,543.67,4371.94
2023-10-19 10:20:00,605.0,4807.33
2023-10-19 10:25:00,597.33,4656.38
2023-10-19 10:30:00,594.0,4632.67
2023-10-19 10:35:00,635.67,4922.9
2023-10-19 10:40:00,659.33,5102.63
2023-10-19 10:45:00,665.67,5117.18
2023-10-19 10:50:00,678.0,5179.06
2023-10-19 10:55:00,693.0,5271.2
2023-10-19 11:00:00,702.0,5299.67
2023-10-19 11:05:00,690.67,5162.52
2023-10-19 11:10:00,729.33,5486.36
2023-10-19 11:15:00,746.33,5573.16
2023-10-19 11:20:00,755.67,5604.26
2023-10-19 11:25:00,764.33,5629.87
2023-10-19 11:30:00,776.33,5714.22
2023-10-19 11:35:00,788.67,5775.72
2023-10-19 11:40:00,799.33,5850.5
2023-10-19 11:45:00,811.0,5911.58
2023-10-19 11:50:00,819.0,5943.38
2023-10-19 11:55:00,826.67,5994.1
2023-10-19 12:00:00,834.0,6032.34
2023-10-19 12:05:00,838.67,6050.95
2023-10-19 12:10:00,845.0,6095.86
2023-10-19 12:15:00,852.33,6144.6
2023-10-19 12:20:00,858.0,6175.3
2023-10-19 12:25:00,864.0,6204.67
2023-10-19 12:30:00,873.0,6247.46
2023-10-19 12:35:00,891.0,6365.92
2023-10-19 12:40:00,768.0,5340.54
2023-10-19 12:45:00,968.67,5290.08
2023-10-19 12:50:00,650.33,3584.03
2023-10-19 12:55:00,732.67,4766.06
2023-10-19 13:00:00,1012.33,6755.53
2023-10-19 13:05:00,639.67,4493.96
2023-10-19 13:10:00,525.67,3847.08
2023-10-19 13:15:00,484.33,3609.17
2023-10-19 13:20:00,523.33,3869.48
2023-10-19 13:25:00,643.67,4833.34
2023-10-19 13:30:00,888.33,6336.17
2023-10-19 13:35:00,791.67,5616.23
2023-10-19 13:40:00,877.33,6214.9
2023-10-19 13:45:00,921.67,6509.53
2023-10-19 13:50:00,915.33,6407.22
2023-10-19 13:55:00,839.0,5818.49
2023-10-19 14:00:00,383.67,2464.6
2023-10-19 14:05:00,392.33,2894.63
2023-10-19 14:10:00,744.67,5656.96
2023-10-19 14:15:00,764.33,5481.1
2023-10-19 14:20:00,1030.67,7094.28
2023-10-19 14:25:00,847.67,5888.62
2023-10-19 14:30:00,453.67,2918.92
2023-10-19 14:35:00,738.33,5481.14
2023-10-19 14:40:00,564.33,3951.47
2023-10-19 14:45:00,430.67,3154.31
2023-10-19 14:50:00,723.0,5587.75
2023-10-19 14:55:00,492.0,3419.05
2023-10-19 15:00:00,323.33,2390.46
2023-10-19 15:05:00,330.0,2428.32
2023-10-19 15:10:00,325.0,2427.19
2023-10-19 15:15:00,396.33,3090.28
2023-10-19 15:20:00,485.33,3557.21
2023-10-19 15:25:00,282.0,2054.47
2023-10-19 15:30:00,232.33,1713.22
2023-10-19 15:35:00,297.0,2271.29
2023-10-19 15:40:00,253.33,1871.92
2023-10-19 15:45:00,200.33,1465.49
2023-10-19 15:50:00,244.0,1922.22
2023-10-19 15:55:00,296.33,2170.06
2023-10-19 16:00:00,188.33,1358.08
2023-10-19 16:05:00,199.0,1475.53
2023-10-19 16:10:00,287.33,2141.38
2023-10-19 16:15:00,358.67,2732.69
2023-10-19 16:20:00,228.0,1599.48
2023-10-19 16:25:00,192.67,1421.66
2023-10-19 16:30:00,233.0,1770.62
2023-10-19 16:35:00,191.67,1400.63
2023-10-19 16:40:00,213.0,1571.3
2023-10-19 16:45:00,450.67,3461.6
2023-10-19 16:50:00,419.33,3019.12
2023-10-19 16:55:00,358.67,2552.92
2023-10-19 17:00:00,328.0,2317.39
2023-10-19 17:05:00,307.67,2159.57
2023-10-19 17:10:00,287.0,1988.58
2023-10-19 17:15:00,264.67,1799.16
2023-10-19 17:20:00,199.0,1387.21
2023-10-19 17:25:00,231.67,1530.98
2023-10-19 17:30:00,214.33,1399.79
2023-10-19 17:35:00,185.33,1163.32
2023-10-19 17:40:00,150.67,862.99
2023-10-19 17:45:00,142.0,725.16
2023-10-19 17:50:00,111.33,522.66
2023-10-19 17:55:00,85.0,381.71
2023-10-19 18:00:00,73.0,304.72
2023-10-19 18:05:00,54.0,198.38
2023-10-19 18:10:00,38.0,121.37
2023-10-19 18:15:00,19.33,70.92
2023-10-19 18:20:00,9.33,38.32
2023-10-19 18:25:00,5.33,15.98
2023-10-19 18:30:00,2.67,7.8
2023-10-19 18:35:00,1.67,4.06
2023-10-19 18:40:00,-0.67,2.32
2023-10-19 18:45:00,-1.33,1.54
2023-10-19 18:50:00,-2.0,1.33
2023-10-19 18:55:00,-3.33,0.0
2023-10-19 19:00:00,-3.0,0.0
2023-10-19 19:05:00,-2.67,0.0
2023-10-19 19:10:00,-2.67,0.0
2023-10-19 19:15:00,-3.0,0.0
2023-10-19 19:20:00,-2.0,0.0
2023-10-19 19:25:00,-2.0,0.0
2023-10-19 19:30:00,-1.67,0.0
2023-10-19 19:35:00,-1.33,0.0
2023-10-19 19:40:00,-1.67,0.0
2023-10-19 19:45:00,-2.0,0.0
2023-10-19 19:50:00,-2.0,0.0
2023-10-19 19:55:00,-2.33,0.0
2023-10-19 20:00:00,-2.0,0.0
2023-10-19 20:05:00,-2.0,0.0
2023-10-19 20:10:00,-1.67,0.0
2023-10-19 20:15:00,-1.33,0.0
2023-10-19 20:20:00,-1.33,0.0
2023-10-19 20:25:00,-1.33,0.0
2023-10-19 20:30:00,-1.67,0.0
2023-10-19 20:35:00,-1.67,0.0
2023-10-19 20:40:00,-2.0,0.0
2023-10-19 20:45:00,-2.0,0.0
2023-10-19 20:50:00,-1.67,0.0
2023-10-19 20:55:00,-1.33,0.0
2023-10-19 21:00:00,-1.67,0.0
2023-10-19 21:05:00,-1.67,0.0
2023-10-19 21:10:00,-1.33,0.0
2023-10-19 21:15:00,-1.33,0.0
2023-10-19 21:20:00,-1.67,0.0
2023-10-19 21:25:00,-1.33,0.0
2023-10-19 21:30:00,-1.33,0.0
2023-10-19 21:35:00,-1.33,0.0
2023-10-19 21:40:00,-1.67,0.0
2023-10-19 21:45:00,-1.67,0.0
2023-10-19 21:50:00,-1.33,0.0
2023-10-19 21:55:00,-2.0,0.0
2023-10-19 22:00:00,-2.0,0.0
2023-10-19 22:05:00,-1.67,0.0
2023-10-19 22:10:00,-1.0,0.0
2023-10-19 22:15:00,-1.33,0.0
2023-10-19 22:20:00,-1.0,0.0
2023-10-19 22:25:00,-1.33,0.0
2023-10-19 22:30:00,-1.67,0.0
2023-10-19 22:35:00,-1.67,0.0
2023-10-19 22:40:00,-2.0,0.0
2023-10-19 22:45:00,-1.0,0.0
2023-10-19 22:50:00,-1.33,0.0
2023-10-19 22:55:00,-1.33,0.0
2023-10-19 23:00:00,-1.33,0.0
2023-10-19 23:05:00,-1.33,0.0
2023-10-19 23:10:00,-0.67,0.0
2023-10-19 23:15:00,-0.33,0.0
2023-10-19 23:20:00,-0.33,0.0
2023-10-19 23:25:00,-0.67,0.0
2023-10-19 23:30:00,0.0,0.0
2023-10-19 23:35:00,0.33,0.0
2023-10-19 23:40:00,-0.33,0.0
2023-10-19 23:45:00,-0.33,0.0
2023-10-19 23:50:00,0.33,0.0
2023-10-19 23:55:00,0.0,0.0
2023-10-02 00:00:00,-0.33,0.0
2023-10-02 00:05:00,-0.67,0.0
2023-10-02 00:10:00,-0.67,0.0
2023-10-02 00:15:00,-0.33,0.0
2023-10-02 00:20:00,-0.67,0.0
2023-10-02 00:25:00,-0.33,0.0
2023-10-02 00:30:00,-0.67,0.0
2023-10-02 00:35:00,-0.33,0.0
2023-10-02 00:40:00,-0.67,0.0
2023-10-02 00:45:00,0.0,0.0
2023-10-02 00:50:00,-0.33,0.0
2023-10-02 00:55:00,0.0,0.0
2023-10-02 01:00:00,-0.33,0.0
2023-10-02 01:05:00,-0.33,0.0
2023-10-02 01:10:00,-0.33,0.0
2023-10-02 01:15:00,0.0,0.0
2023-10-02 01:20:00,0.0,0.0
2023-10-02 01:25:00,0.0,0.0
2023-10-02 01:30:00,0.0,0.0
2023-10-02 01:35:00,-0.33,0.0
2023-10-02 01:40:00,-0.33,0.0
2023-10-02 01:45:00,0.0,0.0
2023-10-02 01:50:00,-0.33,0.0
2023-10-02 01:55:00,-1.0,0.0
2023-10-02 02:00:00,-1.0,0.0
2023-10-02 02:05:00,23.67,0.0
2023-10-02 02:10:00,-2.0,0.0
2023-10-02 02:15:00,-1.67,0.0
2023-10-02 02:20:00,-0.33,0.0
2023-10-02 02:25:00,-0.33,0.0
2023-10-02 02:30:00,-0.67,0.0
2023-10-02 02:35:00,-0.67,0.0
2023-10-02 02:40:00,-0.67,0.0
2023-10-02 02:45:00,0.0,0.0
2023-10-02 02:50:00,0.0,0.0
2023-10-02 02:55:00,-0.33,0.0
2023-10-02 03:00:00,0.0,0.0
2023-10-02 03:05:00,-0.33,0.0
2023-10-02 03:10:00,0.67,0.0
2023-10-02 03:15:00,0.0,0.0
2023-10-02 03:20:00,0.33,0.0
2023-10-02 03:25:00,0.67,0.0
2023-10-02 03:30:00,0.67,0.0
2023-10-02 03:35:00,0.67,0.0
2023-10-02 03:40:00,1.0,0.0
2023-10-02 03:45:00,1.0,0.0
2023-10-02 03:50:00,0.33,0.0
2023-10-02 03:55:00,0.67,0.0
2023-10-02 04:00:00,0.67,0.0
2023-10-02 04:05:00,1.0,0.0
2023-10-02 04:10:00,0.0,0.0
2023-10-02 04:15:00,0.33,0.0
2023-10-02 04:20:00,0.33,0.0
2023-10-02 04:25:00,0.33,0.0
2023-10-02 04:30:00,0.33,0.0
2023-10-02 04:35:00,0.33,0.0
2023-10-02 04:40:00,-0.33,0.0
2023-10-02 04:45:00,-0.33,0.0
2023-10-02 04:50:00,-0.33,0.0
2023-10-02 04:55:00,0.0,0.0
2023-10-02 05:00:00,-0.33,0.0
2023-10-02 05:05:00,0.33,0.0
2023-10-02 05:10:00,0.0,0.0
2023-10-02 05:15:00,0.33,0.0
2023-10-02 05:20:00,0.33,0.0
2023-10-02 05:25:00,0.33,0.0
2023-10-02 05:30:00,0.0,0.0
2023-10-02 05:35:00,0.33,0.0
2023-10-02 05:40:00,0.33,0.0
2023-10-02 05:45:00,-0.67,0.0
2023-10-02 05:50:00,-0.33,0.0
2023-10-02 05:55:00,0.0,0.0
2023-10-02 06:00:00,-0.33,0.0
2023-10-02 06:05:00,0.0,0.0
2023-10-02 06:10:00,0.33,0.0
2023-10-02 06:15:00,0.0,0.0
2023-10-02 06:20:00,0.33,0.0
2023-10-02 06:25:00,0.33,0.0
2023-10-02 06:30:00,0.33,0.0
2023-10-02 06:35:00,0.0,0.0
2023-10-02 06:40:00,0.33,0.0
2023-10-02 06:45:00,0.67,0.0
2023-10-02 06:50:00,0.67,0.0
2023-10-02 06:55:00,0.33,0.0
2023-10-02 07:00:00,0.0,0.0
2023-10-02 07:05:00,0.67,0.0
2023-10-02 07:10:00,1.0,0.0
2023-10-02 07:15:00,0.67,0.0
2023-10-02 07:20:00,1.0,0.0
2023-10-02 07:25:00,3.0,0.16
2023-10-02 07:30:00,4.67,3.89
2023-10-02 07:35:00,8.33,29.1
2023-10-02 07:40:00,15.0,75.95
2023-10-02 07:45:00,21.0,125.02
2023-10-02 07:50:00,27.0,172.55
2023-10-02 07:55:00,27.0,165.43
2023-10-02 08:00:00,24.67,151.57
2023-10-02 08:05:00,22.0,130.03
2023-10-02 08:10:00,21.0,120.35
2023-10-02 08:15:00,17.33,92.39
2023-10-02 08:20:00,14.33,66.96
2023-10-02 08:25:00,12.67,57.1
2023-10-02 08:30:00,13.0,69.98
2023-10-02 08:35:00,15.0,79.88
2023-10-02 08:40:00,15.0,85.14
2023-10-02 08:45:00,18.67,110.46
2023-10-02 08:50:00,23.0,146.44
2023-10-02 08:55:00,28.33,188.3
2023-10-02 09:00:00,38.0,279.96
2023-10-02 09:05:00,52.67,401.11
2023-10-02 09:10:00,59.33,454.8
2023-10-02 09:15:00,69.0,544.57
2023-10-02 09:20:00,73.67,561.59
2023-10-02 09:25:00,63.67,472.06
2023-10-02 09:30:00,40.33,265.08
2023-10-02 09:35:00,35.67,234.41
2023-10-02 09:40:00,50.67,366.59
2023-10-02 09:45:00,70.0,534.68
2023-10-02 09:50:00,70.33,526.13
2023-10-02 09:55:00,65.33,472.51
2023-10-02 10:00:00,55.0,390.4
2023-10-02 10:05:00,44.33,300.41
2023-10-02 10:10:00,41.0,277.26
2023-10-02 10:15:00,42.0,289.3
2023-10-02 10:20:00,50.0,366.67
2023-10-02 10:25:00,62.33,465.86
2023-10-02 10:30:00,78.0,608.08
2023-10-02 10:35:00,95.0,732.08
2023-10-02 10:40:00,124.0,969.23
2023-10-02 10:45:00,175.67,1393.46
2023-10-02 10:50:00,211.67,1670.66
2023-10-02 10:55:00,185.33,1416.79
2023-10-02 11:00:00,149.0,1103.77
2023-10-02 11:05:00,131.0,974.32
2023-10-02 11:10:00,155.67,1184.11
2023-10-02 11:15:00,189.33,1451.14
2023-10-02 11:20:00,226.33,1719.46
2023-10-02 11:25:00,324.0,2489.9
2023-10-02 11:30:00,375.0,2923.07
2023-10-02 11:35:00,229.0,1675.44
2023-10-02 11:40:00,265.33,2007.43
2023-10-02 11:45:00,342.33,2615.99
2023-10-02 11:50:00,338.67,2551.99
2023-10-02 11:55:00,416.0,3124.7
2023-10-02 12:00:00,467.33,3500.78
2023-10-02 12:05:00,444.67,3285.73
2023-10-02 12:10:00,384.33,2801.99
2023-10-02 12:15:00,431.67,3232.61
2023-10-02 12:20:00,546.0,4090.82
2023-10-02 12:25:00,880.67,6389.59
2023-10-02 12:30:00,907.67,6427.26
2023-10-02 12:35:00,909.0,6404.0
2023-10-02 12:40:00,931.0,6490.52
2023-10-02 12:45:00,911.0,6333.6
2023-10-02 12:50:00,799.33,5261.99
2023-10-02 12:55:00,693.0,4984.57
2023-10-02 13:00:00,904.33,6417.7
2023-10-02 13:05:00,932.0,6331.73
2023-10-02 13:10:00,943.33,6469.68
2023-10-02 13:15:00,959.0,6530.0
2023-10-02 13:20:00,935.0,6453.53
2023-10-02 13:25:00,977.0,6660.23
2023-10-02 13:30:00,899.0,6408.12
2023-10-02 13:35:00,939.0,6764.44
2023-10-02 13:40:00,859.0,5927.68
2023-10-02 13:45:00,743.33,5208.12
2023-10-02 13:50:00,982.33,6772.58
2023-10-02 13:55:00,953.33,6533.32
2023-10-02 14:00:00,897.0,6225.52
2023-10-02 14:05:00,810.67,5591.18
2023-10-02 14:10:00,938.67,6509.53
2023-10-02 14:15:00,978.33,6691.91
2023-10-02 14:20:00,560.33,3611.59
2023-10-02 14:25:00,258.0,1565.88
2023-10-02 14:30:00,208.0,1474.14
2023-10-02 14:35:00,260.0,1951.55
2023-10-02 14:40:00,392.33,2518.01
2023-10-02 14:45:00,723.0,5341.96
2023-10-02 14:50:00,795.0,5696.26
2023-10-02 14:55:00,769.0,5463.24
2023-10-02 15:00:00,794.67,5581.19
2023-10-02 15:05:00,779.33,5464.63
2023-10-02 15:10:00,670.0,4546.4
2023-10-02 15:15:00,649.0,4880.72
2023-10-02 15:20:00,725.33,5173.9
2023-10-02 15:25:00,553.33,3953.42
2023-10-02 15:30:00,428.33,2666.99
2023-10-02 15:35:00,592.0,4375.12
2023-10-02 15:40:00,680.33,4844.81
2023-10-02 15:45:00,666.33,4725.4
2023-10-02 15:50:00,639.67,4519.25
2023-10-02 15:55:00,626.33,4438.81
2023-10-02 16:00:00,609.33,4273.13
2023-10-02 16:05:00,475.67,3213.12
2023-10-02 16:10:00,501.0,3473.22
2023-10-02 16:15:00,565.0,4014.01
2023-10-02 16:20:00,548.33,3866.21
2023-10-02 16:25:00,530.33,3738.19
2023-10-02 16:30:00,525.0,3694.32
2023-10-02 16:35:00,514.33,3608.23
2023-10-02 16:40:00,473.33,3310.67
2023-10-02 16:45:00,401.67,2383.48
2023-10-02 16:50:00,325.0,2188.31
2023-10-02 16:55:00,297.67,2223.74
2023-10-02 17:00:00,270.67,1983.07
2023-10-02 17:05:00,159.33,981.58
2023-10-02 17:10:00,237.67,1709.7
2023-10-02 17:15:00,179.0,1194.64
2023-10-02 17:20:00,140.33,976.34
2023-10-02 17:25:00,115.33,772.57
2023-10-02 17:30:00,109.67,735.94
2023-10-02 17:35:00,184.33,1224.04
2023-10-02 17:40:00,210.67,1385.74
2023-10-02 17:45:00,201.0,1275.7
2023-10-02 17:50:00,185.67,1157.33
2023-10-02 17:55:00,168.67,1016.18
2023-10-02 18:00:00,154.33,917.41
2023-10-02 18:05:00,117.0,664.08
2023-10-02 18:10:00,71.33,418.62
2023-10-02 18:15:00,62.0,369.0
2023-10-02 18:20:00,56.0,297.53
2023-10-02 18:25:00,54.33,256.22
2023-10-02 18:30:00,44.67,209.03
2023-10-02 18:35:00,35.33,161.78
2023-10-02 18:40:00,27.0,114.35
2023-10-02 18:45:00,16.67,74.99
2023-10-02 18:50:00,11.33,43.22
2023-10-02 18:55:00,6.67,18.8
2023-10-02 19:00:00,3.33,8.15
2023-10-02 19:05:00,2.0,4.25
2023-10-02 19:10:00,1.0,2.62
2023-10-02 19:15:00,0.33,1.96
2023-10-02 19:20:00,0.0,1.46
2023-10-02 19:25:00,0.67,0.0
2023-10-02 19:30:00,1.0,0.0
2023-10-02 19:35:00,1.0,0.0
2023-10-02 19:40:00,0.33,0.0
2023-10-02 19:45:00,0.33,0.0
2023-10-02 19:50:00,0.67,0.0
2023-10-02 19:55:00,-0.0,0.0
2023-10-02 20:00:00,-0.33,0.0
2023-10-02 20:05:00,0.0,0.0
2023-10-02 20:10:00,-0.67,0.0
2023-10-02 20:15:00,-0.67,0.0
2023-10-02 20:20:00,-0.67,0.0
2023-10-02 20:25:00,0.0,0.0
2023-10-02 20:30:00,-1.0,0.0
2023-10-02 20:35:00,-0.67,0.0
2023-10-02 20:40:00,-1.0,0.0
2023-10-02 20:45:00,-1.0,0.0
2023-10-02 20:50:00,-1.33,0.0
2023-10-02 20:55:00,-1.67,0.0
2023-10-02 21:00:00,-1.0,0.0
2023-10-02 21:05:00,-1.0,0.0
2023-10-02 21:10:00,-0.67,0.0
2023-10-02 21:15:00,-0.33,0.0
2023-10-02 21:20:00,-0.33,0.0
2023-10-02 21:25:00,-1.0,0.0
2023-10-02 21:30:00,-0.33,0.0
2023-10-02 21:35:00,-0.0,0.0
2023-10-02 21:40:00,0.0,0.0
2023-10-02 21:45:00,-0.33,0.0
2023-10-02 21:50:00,-0.67,0.0
2023-10-02 21:55:00,-1.0,0.0
2023-10-02 22:00:00,-1.0,0.0
2023-10-02 22:05:00,-1.0,0.0
2023-10-02 22:10:00,-1.33,0.0
2023-10-02 22:15:00,-1.67,0.0
2023-10-02 22:20:00,-1.67,0.0
2023-10-02 22:25:00,-1.67,0.0
2023-10-02 22:30:00,-2.0,0.0
2023-10-02 22:35:00,-2.0,0.0
2023-10-02 22:40:00,-1.33,0.0
2023-10-02 22:45:00,-1.33,0.0
2023-10-02 22:50:00,-2.0,0.0
2023-10-02 22:55:00,-2.0,0.0
2023-10-02 23:00:00,-1.67,0.0
2023-10-02 23:05:00,-2.0,0.0
2023-10-02 23:10:00,-2.33,0.0
2023-10-02 23:15:00,-2.0,0.0
2023-10-02 23:20:00,-1.33,0.0
2023-10-02 23:25:00,-1.33,0.0
2023-10-02 23:30:00,-1.67,0.0
2023-10-02 23:35:00,-1.0,0.0
2023-10-02 23:40:00,-1.33,0.0
2023-10-02 23:45:00,-1.67,0.0
2023-10-02 23:50:00,-1.33,0.0
2023-10-02 23:55:00,-1.33,0.0
2023-10-08 00:00:00,-0.67,0.0
2023-10-08 00:05:00,-1.67,0.0
2023-10-08 00:10:00,-2.0,0.0
2023-10-08 00:15:00,-1.67,0.0
2023-10-08 00:20:00,-1.67,0.0
2023-10-08 00:25:00,-1.67,0.0
2023-10-08 00:30:00,-1.67,0.0
2023-10-08 00:35:00,-1.67,0.0
2023-10-08 00:40:00,-2.0,0.0
2023-10-08 00:45:00,-2.0,0.0
2023-10-08 00:50:00,-2.0,0.0
2023-10-08 00:55:00,-1.67,0.0
2023-10-08 01:00:00,-1.67,0.0
2023-10-08 01:05:00,-1.67,0.0
2023-10-08 01:10:00,-1.33,0.0
2023-10-08 01:15:00,-1.33,0.0
2023-10-08 01:20:00,-1.33,0.0
2023-10-08 01:25:00,-1.33,0.0
2023-10-08 01:30:00,-1.33,0.0
2023-10-08 01:35:00,-1.33,0.0
2023-10-08 01:40:00,-1.33,0.0
2023-10-08 01:45:00,-1.33,0.0
2023-10-08 01:50:00,-1.33,0.0
2023-10-08 01:55:00,-1.33,0.0
2023-10-08 02:00:00,-1.33,0.0
2023-10-08 02:05:00,-4.0,0.0
2023-10-08 02:10:00,7.33,0.0
2023-10-08 02:15:00,-3.0,0.0
2023-10-08 02:20:00,-3.0,0.0
2023-10-08 02:25:00,-3.33,0.0
2023-10-08 02:30:00,-3.33,0.0
2023-10-08 02:35:00,-3.0,0.0
2023-10-08 02:40:00,-2.33,0.0
2023-10-08 02:45:00,-2.67,0.0
2023-10-08 02:50:00,-2.33,0.0
2023-10-08 02:55:00,-1.67,0.0
2023-10-08 03:00:00,-1.67,0.0
2023-10-08 03:05:00,-1.0,0.0
2023-10-08 03:10:00,-1.67,0.0
2023-10-08 03:15:00,-1.33,0.0
2023-10-08 03:20:00,-2.0,0.0
2023-10-08 03:25:00,-2.0,0.0
2023-10-08 03:30:00,-2.33,0.0
2023-10-08 03:35:00,-2.33,0.0
2023-10-08 03:40:00,-2.0,0.0
2023-10-08 03:45:00,-2.67,0.0
2023-10-08 03:50:00,-3.0,0.0
2023-10-08 03:55:00,-3.0,0.0
2023-10-08 04:00:00,-2.67,0.0
2023-10-08 04:05:00,-2.67,0.0
2023-10-08 04:10:00,-3.0,0.0
2023-10-08 04:15:00,-3.0,0.0
2023-10-08 04:20:00,-2.0,0.0
2023-10-08 04:25:00,-1.33,0.0
2023-10-08 04:30:00,-1.33,0.0
2023-10-08 04:35:00,-1.33,0.0
2023-10-08 04:40:00,-2.0,0.0
2023-10-08 04:45:00,-2.0,0.0
2023-10-08 04:50:00,-2.67,0.0
2023-10-08 04:55:00,-3.0,0.0
2023-10-08 05:00:00,-3.0,0.0
2023-10-08 05:05:00,-2.67,0.0
2023-10-08 05:10:00,-2.33,0.0
2023-10-08 05:15:00,-2.33,0.0
2023-10-08 05:20:00,-2.33,0.0
2023-10-08 05:25:00,-1.67,0.0
