"Period: 16/10/2023 0:00:00 -  7:53:54"

"Date"	"Power [kW]"	"Irradiance [W/m²]"
"0:00"	"0.00"	"0.67"
"0:05"	"0.00"	"1.33"
"0:10"	"0.00"	"0.67"
"0:15"	"0.00"	"0.33"
"0:20"	"0.00"	"-1.00"
"0:25"	"0.00"	"-1.67"
"0:30"	"0.00"	"-1.67"
"0:35"	"0.00"	"-0.67"
"0:40"	"0.00"	"-0.33"
"0:45"	"0.00"	"-0.33"
"0:50"	"0.00"	"0.33"
"0:55"	"0.00"	"0.00"
"1:00"	"0.00"	"0.67"
"1:05"	"0.00"	"0.67"
"1:10"	"0.00"	"0.33"
"1:15"	"0.00"	"0.33"
"1:20"	"0.00"	"0.67"
"1:25"	"0.00"	"0.00"
"1:30"	"0.00"	"0.00"
"1:35"	"0.00"	"0.00"
"1:40"	"0.00"	"-0.00"
"1:45"	"0.00"	"-0.67"
"1:50"	"0.00"	"0.00"
"1:55"	"0.00"	"-0.33"
"2:00"	"0.00"	"0.00"
"2:05"	"0.00"	"-2.00"
"2:10"	"0.00"	"-0.33"
"2:15"	"0.00"	"-0.33"
"2:20"	"0.00"	"0.00"
"2:25"	"0.00"	"0.33"
"2:30"	"0.00"	"0.33"
"2:35"	"0.00"	"0.00"
"2:40"	"0.00"	"0.00"
"2:45"	"0.00"	"-0.33"
"2:50"	"0.00"	"-0.33"
"2:55"	"0.00"	"0.00"
"3:00"	"0.00"	"0.00"
"3:05"	"0.00"	"-0.33"
"3:10"	"0.00"	"0.33"
"3:15"	"0.00"	"-0.33"
"3:20"	"0.00"	"0.00"
"3:25"	"0.00"	"0.00"
"3:30"	"0.00"	"0.33"
"3:35"	"0.00"	"0.67"
"3:40"	"0.00"	"-0.33"
"3:45"	"0.00"	"0.00"
"3:50"	"0.00"	"0.00"
"3:55"	"0.00"	"0.00"
"4:00"	"0.00"	"-0.33"
"4:05"	"0.00"	"0.00"
"4:10"	"0.00"	"0.00"
"4:15"	"0.00"	"0.00"
"4:20"	"0.00"	"-0.33"
"4:25"	"0.00"	"-0.67"
"4:30"	"0.00"	"0.00"
"4:35"	"0.00"	"-0.33"
"4:40"	"0.00"	"0.33"
"4:45"	"0.00"	"0.33"
"4:50"	"0.00"	"0.33"
"4:55"	"0.00"	"0.67"
"5:00"	"0.00"	"0.33"
"5:05"	"0.00"	"0.33"
"5:10"	"0.00"	"0.00"
"5:15"	"0.00"	"0.00"
"5:20"	"0.00"	"-0.33"
"5:25"	"0.00"	"0.00"
"5:30"	"0.00"	"-0.33"
"5:35"	"0.00"	"-0.33"
"5:40"	"0.00"	"0.00"
"5:45"	"0.00"	"-0.33"
"5:50"	"0.00"	"-0.33"
"5:55"	"0.00"	"-0.67"
"6:00"	"0.00"	"-0.33"
"6:05"	"0.00"	"0.00"
"6:10"	"0.00"	"-0.67"
"6:15"	"0.00"	"-0.67"
"6:20"	"0.00"	"-0.33"
"6:25"	"0.00"	"-0.67"
"6:30"	"0.00"	"-1.00"
"6:35"	"0.00"	"-0.67"
"6:40"	"0.00"	"-0.33"
"6:45"	"0.00"	"-0.33"
"6:50"	"0.00"	"-0.33"
"6:55"	"0.00"	"0.00"
"7:00"	"0.00"	"0.00"
"7:05"	"0.00"	"-0.33"
"7:10"	"0.00"	"0.33"
"7:15"	"0.00"	"-0.33"
"7:20"	"0.00"	"0.00"
"7:25"	"0.00"	"0.00"
"7:30"	"0.00"	"0.00"
"7:35"	"0.00"	"0.67"
"7:40"	"0.02"	"1.67"
"7:45"	"0.28"	"3.67"
"7:50"	"4.46"	"5.00"
"7:55"	"20.48"	"7.33"
"8:00"	"34.94"	"9.33"
"8:05"	"54.00"	"12.33"
"8:10"	"128.36"	"21.33"
"8:15"	"120.01"	"21.33"
"8:20"	"109.56"	"19.67"
"8:25"	"131.28"	"23.00"
"8:30"	"352.80"	"49.33"
"8:35"	"601.37"	"78.00"
"8:40"	"531.34"	"74.33"
"8:45"	"226.60"	"36.33"
"8:50"	"165.68"	"27.67"
"8:55"	"200.50"	"31.33"
"9:00"	"244.92"	"34.67"
"9:05"	"354.77"	"46.67"
"9:10"	"284.70"	"40.33"
"9:15"	"199.56"	"31.33"
"9:20"	"202.22"	"30.33"
"9:25"	"97.02"	"18.33"
"9:30"	"63.46"	"13.33"
"9:35"	"80.69"	"14.67"
"9:40"	"295.90"	"40.00"
"9:45"	"468.24"	"62.00"
"9:50"	"486.77"	"64.67"
"9:55"	"291.54"	"41.33"
"10:00"	"459.02"	"59.00"
"10:05"	"984.98"	"122.33"
"10:10"	"1829.15"	"220.67"
"10:15"	"1431.67"	"191.00"
"10:20"	"1304.54"	"167.00"
"10:25"	"1645.32"	"246.33"
"10:30"	"869.53"	"119.67"
"10:35"	"1134.48"	"154.00"
"10:40"	"1976.50"	"265.33"
"10:45"	"1858.33"	"254.00"
"10:50"	"3650.56"	"392.00"
"10:55"	"3161.80"	"369.33"
"11:00"	"1724.42"	"233.67"
"11:05"	"1816.62"	"237.67"
"11:10"	"2075.69"	"252.67"
"11:15"	"1100.92"	"161.00"
"11:20"	"1017.98"	"148.00"
"11:25"	"1594.91"	"206.67"
"11:30"	"3625.58"	"534.00"
"11:35"	"5081.33"	"655.67"
"11:40"	"6345.36"	"778.67"
"11:45"	"5241.50"	"735.67"
"11:50"	"6754.27"	"878.67"
"11:55"	"6519.64"	"834.00"
"12:00"	"6031.98"	"840.67"
"12:05"	"5949.70"	"839.67"
"12:10"	"6226.12"	"923.67"
"12:15"	"6389.00"	"912.00"
